transaction_id,account_id,merchant_id,device_id,amount,currency,transaction_type,geo_location,ip_address,transaction_time,status,risk_score,ml_score
7604,19590,1853,3964,3860.27,CHF,DEPOSIT,"-83.657945, -73.772580",67.224.24.138,2024-12-13 17:47:25.910,SUCCESS,68,0.97
7605,23008,1557,NULL,1956.83,USD,PAYMENT,"40.155643, -2.556520",60.156.40.90,2024-05-17 05:15:25.920,SUCCESS,21,0.26
7606,17656,4501,NULL,4090.67,CHF,TRANSFER,"-61.165238, -120.658884",204.0.201.27,2025-11-18 22:43:25.933,SUCCESS,0,0.56
7607,15559,363,3982,8839.67,GBP,TRANSFER,"-32.569565, -106.681435",168.42.139.115,2026-01-07 14:49:25.947,SUCCESS,83,0.71
7608,20110,2656,NULL,6140.30,EUR,DEPOSIT,"-38.976938, 120.095147",229.249.84.135,2025-01-09 02:32:25.960,SUCCESS,19,0.80
7609,20189,416,2432,3283.83,EUR,TRANSFER,"14.216429, -119.226319",40.204.37.50,2024-11-02 01:09:25.970,SUCCESS,7,0.50
7610,18469,3871,NULL,9800.26,GBP,TRANSFER,"-24.640106, -21.627620",83.174.216.172,2025-12-15 23:26:25.980,SUCCESS,85,0.43
7611,14257,60,2044,1366.64,CHF,TRANSFER,"-61.082118, 174.609994",15.16.213.197,2024-08-14 22:43:25.993,SUCCESS,9,0.52
7612,18629,1894,4238,2118.31,CHF,PAYMENT,"37.675765, -165.656025",237.160.134.30,2024-10-24 11:01:26.003,SUCCESS,82,0.06
7613,15525,4132,3053,7378.35,CHF,WITHDRAWAL,"-64.325256, -157.482860",29.125.179.118,2024-03-13 17:41:26.013,SUCCESS,87,0.86
7614,23249,1015,3828,7391.75,GBP,TRANSFER,"-16.788200, 2.192582",127.0.79.11,2024-02-11 14:33:26.027,FAILED,51,0.40
7615,22773,2006,NULL,9032.78,GBP,WITHDRAWAL,"-35.971601, -178.224005",73.85.11.198,2025-01-03 00:01:26.040,SUCCESS,57,0.56
7616,17602,4615,NULL,7280.87,CHF,PAYMENT,"-67.346454, 137.995191",238.58.61.92,2025-02-24 16:51:26.050,SUCCESS,5,0.26
7617,20433,1929,NULL,9648.93,USD,TRANSFER,"6.378618, -105.292198",67.235.126.243,2024-06-13 08:50:26.063,SUCCESS,52,0.83
7618,23389,3291,NULL,2223.83,EUR,PAYMENT,"-59.114366, 21.350396",65.14.37.19,2024-09-04 10:12:26.077,SUCCESS,18,0.91
7619,22381,1309,3016,9636.60,EUR,TRANSFER,"19.286828, -84.910273",82.88.155.173,2025-01-05 22:43:26.087,SUCCESS,21,0.71
7620,19529,1717,NULL,3112.76,CHF,PAYMENT,"2.437498, -118.582491",196.216.197.152,2025-03-20 00:05:26.100,SUCCESS,82,0.87
7621,19199,2593,NULL,9469.86,USD,TRANSFER,"82.892726, -123.495295",153.122.108.157,2025-07-09 05:33:26.110,SUCCESS,84,0.98
7622,18811,4916,3131,9337.52,USD,PAYMENT,"-53.466417, -21.065116",246.110.97.28,2026-01-03 23:20:26.123,FAILED,86,0.42
7623,23282,2878,1377,1266.45,CHF,WITHDRAWAL,"-40.207378, 137.862920",21.67.253.59,2024-05-09 19:45:26.137,SUCCESS,59,0.16
7624,14053,752,3615,8979.09,GBP,DEPOSIT,"-73.291487, 142.626227",80.231.240.4,2026-01-17 14:05:26.147,SUCCESS,66,0.45
7625,22247,648,2706,2246.29,CHF,DEPOSIT,"68.494445, 120.044089",10.232.137.33,2024-08-20 02:31:26.160,FAILED,65,0.79
7626,18518,4801,2948,4566.78,EUR,DEPOSIT,"-9.540043, -165.067787",150.202.127.95,2024-03-14 12:45:26.170,SUCCESS,64,0.31
7627,17465,94,NULL,1187.06,USD,PAYMENT,"-82.163557, 94.570215",128.35.18.47,2025-07-03 11:58:26.183,SUCCESS,80,0.02
7628,22812,1584,NULL,784.13,GBP,DEPOSIT,"27.148963, -92.628659",63.229.200.126,2025-01-12 09:33:26.197,SUCCESS,7,0.66
7629,20926,1090,NULL,2.72,CHF,WITHDRAWAL,"-45.832720, 16.384747",75.98.231.60,2024-05-10 00:15:26.210,SUCCESS,99,0.97
7630,22436,3382,NULL,4870.96,GBP,WITHDRAWAL,"19.485094, 24.979572",11.115.229.91,2024-08-21 20:03:26.223,SUCCESS,63,0.17
7631,18264,4934,3752,6635.65,GBP,TRANSFER,"21.890498, 98.909976",118.82.34.103,2024-07-15 11:19:26.237,FAILED,6,0.38
7632,17199,4806,3731,4784.66,CHF,WITHDRAWAL,"-59.826835, -29.548653",78.113.2.202,2025-01-25 02:19:26.250,SUCCESS,11,0.82
7633,16625,2801,NULL,1210.06,USD,TRANSFER,"23.736217, -151.556942",17.155.164.37,2024-04-14 18:52:26.267,SUCCESS,26,0.51
7634,16178,920,3971,9262.06,EUR,PAYMENT,"76.926143, 168.165524",94.178.185.186,2026-01-10 21:59:26.277,SUCCESS,59,0.52
7635,19912,2498,810,4067.63,CHF,DEPOSIT,"64.019521, -131.331637",37.217.72.97,2024-12-30 00:38:26.290,FAILED,99,0.56
7636,19018,1814,NULL,7506.56,GBP,WITHDRAWAL,"-49.367920, 84.357549",102.245.232.51,2025-12-19 14:18:26.307,FAILED,56,0.12
7637,17490,1643,NULL,7533.93,CHF,PAYMENT,"33.184556, -67.943639",64.46.174.129,2024-07-20 05:23:26.320,SUCCESS,99,0.67
7638,20912,1444,141,728.19,USD,DEPOSIT,"-75.262448, -169.924333",74.155.68.213,2026-02-07 10:11:26.333,SUCCESS,59,0.70
7639,10455,57,3256,7570.23,USD,WITHDRAWAL,"-66.193785, 36.810572",47.139.206.2,2024-03-05 15:56:26.347,SUCCESS,100,0.42
7640,19580,1804,NULL,7006.15,GBP,WITHDRAWAL,"-6.532173, 164.935815",229.166.153.35,2024-07-22 08:56:26.360,SUCCESS,67,0.80
7641,17031,2818,4995,3038.94,GBP,TRANSFER,"-11.405520, 29.631030",113.184.117.60,2024-04-29 05:54:26.373,FAILED,84,0.75
7642,14596,159,854,2365.06,GBP,DEPOSIT,"-78.236163, 140.045847",22.152.146.166,2024-04-27 16:21:26.383,SUCCESS,61,0.04
7643,19754,2367,4083,621.18,CHF,WITHDRAWAL,"-86.373544, -106.865968",218.200.21.54,2025-11-24 06:09:26.397,SUCCESS,83,0.66
7644,22716,4005,3463,4339.65,EUR,TRANSFER,"-7.762519, 83.746708",241.180.212.160,2024-05-14 04:41:26.410,SUCCESS,11,0.12
7645,5454,3134,NULL,6845.78,CHF,TRANSFER,"0.009897, -9.830777",197.222.41.13,2024-10-21 07:35:26.420,SUCCESS,31,0.93
7646,13728,4940,1018,7504.88,GBP,DEPOSIT,"-47.698243, 163.834277",81.53.54.39,2024-08-27 21:02:26.433,SUCCESS,65,0.26
7647,20998,312,1360,2086.45,USD,DEPOSIT,"1.052541, 157.850265",17.64.72.116,2024-07-23 08:21:26.443,SUCCESS,69,0.16
7648,21075,3865,NULL,3922.42,USD,WITHDRAWAL,"88.751071, -118.828933",73.196.66.122,2024-07-18 07:06:26.457,SUCCESS,85,0.92
7649,16059,158,2237,4420.67,EUR,WITHDRAWAL,"60.325297, -49.926265",8.244.44.30,2024-08-01 08:08:26.467,SUCCESS,54,0.10
7650,14940,800,534,7212.84,GBP,PAYMENT,"-5.129345, -18.663690",54.170.209.212,2024-10-25 06:29:26.480,FAILED,52,0.89
7651,14492,3066,1699,1260.66,GBP,WITHDRAWAL,"38.939708, 54.777095",79.217.202.34,2026-01-17 10:55:26.490,SUCCESS,5,0.99
7652,17385,1884,NULL,9834.31,GBP,WITHDRAWAL,"-11.985378, 126.093791",76.98.54.125,2024-10-26 14:27:26.500,SUCCESS,89,0.01
7653,21564,2516,NULL,7174.55,CHF,DEPOSIT,"81.206207, 36.848036",157.8.141.226,2024-02-26 06:12:26.510,SUCCESS,53,0.47
7654,15052,2835,NULL,6584.57,USD,TRANSFER,"-40.372928, -19.003575",235.221.12.11,2025-02-28 13:00:26.523,FAILED,82,0.48
7655,16288,2357,3845,2821.11,EUR,TRANSFER,"-88.690620, 30.004281",250.129.92.187,2025-04-15 09:32:26.533,SUCCESS,39,0.83
7656,13922,3076,NULL,7850.93,EUR,TRANSFER,"57.418916, -0.685995",80.230.190.228,2024-10-06 12:21:26.543,SUCCESS,68,0.73
7657,14297,3949,NULL,7606.38,EUR,WITHDRAWAL,"3.779850, -70.472638",62.108.95.175,2024-11-11 16:43:26.553,SUCCESS,12,0.49
7658,19037,3290,4616,9212.44,CHF,WITHDRAWAL,"17.915244, -169.496087",29.243.49.45,2025-06-23 21:19:26.563,SUCCESS,83,0.01
7659,22356,3016,NULL,7686.95,USD,WITHDRAWAL,"-43.377791, -2.157108",112.241.21.1,2024-06-30 07:11:26.573,SUCCESS,8,0.71
7660,22165,2391,4256,7400.68,GBP,WITHDRAWAL,"21.033045, -83.360894",48.221.101.165,2025-09-19 05:18:26.587,SUCCESS,90,0.55
7661,14768,2405,2073,1927.19,CHF,TRANSFER,"14.488898, -57.975129",241.12.38.220,2025-05-11 10:24:26.593,SUCCESS,56,0.16
7662,23396,2652,1773,7244.82,CHF,PAYMENT,"-24.987089, -22.519702",116.219.12.145,2025-11-14 18:19:26.603,SUCCESS,44,0.06
7663,19208,3892,NULL,310.78,USD,DEPOSIT,"-28.251988, 123.613218",179.226.210.14,2025-04-10 01:32:26.613,SUCCESS,42,0.23
7664,16285,3129,NULL,5175.98,EUR,DEPOSIT,"12.417063, -115.195276",149.145.216.11,2025-04-28 13:34:26.623,FAILED,70,0.56
7665,17663,3417,NULL,6887.07,CHF,WITHDRAWAL,"-53.344106, 73.084620",63.56.151.234,2024-10-15 20:41:26.633,SUCCESS,20,0.84
7666,14762,3529,NULL,8741.15,EUR,PAYMENT,"-70.291705, 138.026349",85.85.213.78,2025-11-25 06:14:26.643,SUCCESS,93,0.86
7667,23106,686,3288,2831.14,CHF,TRANSFER,"1.840175, 151.918790",172.160.112.249,2024-03-01 14:43:26.653,SUCCESS,80,0.00
7668,18535,1678,NULL,510.09,EUR,DEPOSIT,"37.223179, 95.645174",238.225.170.103,2024-03-11 21:48:26.663,SUCCESS,97,0.94
7669,20713,2305,4134,5761.48,EUR,DEPOSIT,"42.372444, 55.280432",237.23.158.221,2024-05-16 22:23:26.673,SUCCESS,22,0.36
7670,13993,4247,2869,6663.96,GBP,PAYMENT,"-29.424024, 127.759304",218.228.92.39,2025-08-14 03:34:26.683,FAILED,33,0.95
7671,14002,4597,NULL,2314.99,USD,DEPOSIT,"52.232488, 43.029123",241.96.65.25,2025-04-21 18:02:26.693,FAILED,84,0.01
7672,16652,1429,NULL,9932.63,GBP,PAYMENT,"-12.873820, -54.240636",187.181.111.22,2024-02-23 10:24:26.703,SUCCESS,86,0.33
7673,22756,3032,NULL,1475.10,EUR,TRANSFER,"45.210489, 41.939415",187.226.201.41,2025-07-27 13:32:26.713,SUCCESS,100,0.42
7674,14469,3622,NULL,7914.35,USD,TRANSFER,"30.284501, 74.621884",200.72.34.224,2024-12-04 04:50:26.723,FAILED,45,0.86
7675,18841,2504,NULL,7588.31,CHF,PAYMENT,"-42.386297, 108.882145",207.239.222.92,2025-09-19 06:35:26.733,SUCCESS,33,0.36
7676,14062,1539,2438,8151.91,CHF,PAYMENT,"-39.258562, -95.966734",195.120.35.138,2024-04-24 15:46:26.743,SUCCESS,23,0.83
7677,17085,1750,1263,1384.89,CHF,DEPOSIT,"-75.391943, -109.198575",15.96.59.35,2026-01-09 03:15:26.750,SUCCESS,60,0.79
7678,11611,3220,NULL,278.47,EUR,PAYMENT,"17.379994, -51.629832",60.44.47.164,2025-03-23 02:45:26.763,SUCCESS,97,0.88
7679,14950,4250,NULL,8891.43,GBP,PAYMENT,"-34.644976, 50.234259",11.133.190.164,2025-04-25 03:30:26.780,SUCCESS,70,0.12
7680,15181,4080,3189,8363.43,CHF,WITHDRAWAL,"-68.254107, -172.771761",200.26.225.139,2025-03-20 18:23:26.793,SUCCESS,14,0.28
7681,17194,4351,4622,1098.52,EUR,DEPOSIT,"-36.846403, -167.921437",130.17.36.24,2024-08-16 13:52:26.807,SUCCESS,12,0.68
7682,21393,983,3822,524.73,EUR,DEPOSIT,"36.314919, 34.503428",129.174.234.206,2024-08-16 13:05:26.817,SUCCESS,29,0.18
7683,18463,423,2412,2710.05,GBP,PAYMENT,"-57.035677, -171.253298",213.29.85.211,2024-06-24 17:49:26.830,SUCCESS,15,0.11
7684,19017,538,NULL,5708.58,EUR,DEPOSIT,"78.589920, 104.338980",182.105.30.143,2024-06-21 13:38:26.843,SUCCESS,26,0.86
7685,17302,1393,NULL,5357.87,GBP,TRANSFER,"16.418143, -105.359779",116.226.178.127,2024-03-24 05:41:26.857,SUCCESS,24,0.40
7686,17529,3378,NULL,7082.78,EUR,DEPOSIT,"-87.814619, 134.191082",232.215.46.55,2025-02-18 18:16:26.870,FAILED,34,0.27
7687,23153,4994,3325,43.98,EUR,DEPOSIT,"74.343644, 94.107914",37.226.154.124,2025-12-25 19:11:26.877,SUCCESS,24,0.20
7688,19108,4233,4068,3268.14,CHF,DEPOSIT,"-9.879985, -114.826706",229.49.68.43,2025-11-10 22:16:26.890,SUCCESS,9,0.10
7689,14801,4802,2210,4708.73,USD,DEPOSIT,"-44.044756, 82.182424",55.222.105.181,2025-05-02 00:43:26.900,SUCCESS,96,0.80
7690,4312,937,3902,2733.59,GBP,TRANSFER,"24.140739, 133.322034",117.105.40.194,2025-04-17 10:54:26.913,SUCCESS,82,0.55
7691,15869,3523,NULL,2689.29,USD,PAYMENT,"-74.096981, -28.161143",144.239.66.170,2025-03-22 21:16:26.927,SUCCESS,18,0.32
7692,22015,1951,3526,7853.63,GBP,DEPOSIT,"76.236562, -158.581125",96.129.227.245,2024-10-16 14:39:26.937,SUCCESS,48,0.77
7693,22596,2520,2567,8013.70,GBP,DEPOSIT,"62.236532, 61.954905",102.233.253.60,2024-12-01 21:16:26.947,SUCCESS,23,0.25
7694,21261,1887,NULL,8825.48,USD,WITHDRAWAL,"-25.204640, 81.842754",41.28.137.187,2024-04-04 17:19:26.957,SUCCESS,13,0.65
7695,23435,3177,1714,8338.37,EUR,TRANSFER,"87.237699, -27.075285",51.103.210.137,2024-04-06 05:50:26.967,SUCCESS,91,0.71
7696,16053,3655,1690,6273.64,EUR,PAYMENT,"54.451863, -139.370432",153.151.136.178,2024-05-12 21:35:26.977,FAILED,63,0.79
7697,12287,2027,1778,955.21,USD,DEPOSIT,"-55.388606, 125.404212",187.121.128.193,2024-06-24 07:36:26.987,SUCCESS,38,0.19
7698,20727,1348,3935,9238.60,GBP,TRANSFER,"35.428229, -0.752871",69.72.173.245,2025-06-03 04:35:27.000,FAILED,85,0.30
7699,22127,35,460,5212.30,EUR,WITHDRAWAL,"-12.872012, 25.691957",107.141.86.206,2024-03-09 09:42:27.013,SUCCESS,99,0.36
7700,20852,213,998,800.58,EUR,PAYMENT,"44.008184, 83.048430",238.184.65.37,2024-07-30 12:05:27.027,SUCCESS,41,0.79
7701,17180,3318,4822,1963.68,GBP,WITHDRAWAL,"-54.618127, 39.036178",60.226.26.20,2024-02-15 02:11:27.037,SUCCESS,18,0.86
7702,22473,557,2977,3215.00,USD,TRANSFER,"-59.539017, 178.014549",45.236.50.121,2024-05-24 04:00:27.043,SUCCESS,90,0.34
7703,22701,674,NULL,595.63,EUR,DEPOSIT,"-2.871205, 21.362150",14.239.219.246,2025-07-01 04:52:27.057,SUCCESS,92,0.00
7704,19531,3441,4891,1565.35,CHF,TRANSFER,"-26.697961, -89.518877",219.10.78.149,2025-07-24 22:35:27.063,SUCCESS,45,0.75
7705,17186,3859,2546,1583.87,CHF,PAYMENT,"-17.711080, 100.404450",217.113.41.155,2025-03-05 00:25:27.077,SUCCESS,75,0.79
7706,19499,2549,4466,4961.58,USD,PAYMENT,"-50.948857, -125.888137",100.102.70.35,2024-06-15 12:36:27.087,SUCCESS,77,0.23
7707,23495,2059,482,669.80,EUR,PAYMENT,"-57.020933, 120.479544",178.103.99.127,2025-01-16 04:59:27.100,SUCCESS,94,0.70
7708,18208,3942,1438,6451.38,CHF,TRANSFER,"87.429187, -119.813360",158.226.142.22,2025-12-19 03:06:27.110,SUCCESS,53,0.55
7709,17014,4731,1943,2854.30,EUR,TRANSFER,"-86.227648, -117.681613",153.151.72.162,2024-05-04 21:26:27.123,FAILED,26,0.79
7710,20902,1553,3398,4591.45,CHF,PAYMENT,"-77.251260, -34.038371",143.252.42.161,2025-04-06 23:25:27.137,SUCCESS,57,0.71
7711,16433,2447,925,1318.93,USD,WITHDRAWAL,"-28.364738, -158.777461",229.89.63.233,2025-08-21 17:16:27.150,SUCCESS,41,0.66
7712,19096,250,NULL,7501.52,USD,WITHDRAWAL,"86.988480, -75.988648",160.65.104.239,2024-05-12 02:02:27.160,SUCCESS,54,0.45
7713,2719,2330,NULL,2558.35,GBP,DEPOSIT,"77.284794, -45.332099",13.92.206.44,2025-02-19 11:58:27.173,SUCCESS,60,0.36
7714,13154,898,NULL,7525.80,CHF,PAYMENT,"33.292488, 167.184345",71.31.1.185,2024-10-13 16:25:27.190,SUCCESS,60,0.89
7715,21847,1021,NULL,6259.62,GBP,TRANSFER,"58.371799, -12.608441",226.70.249.216,2024-12-15 10:58:27.200,SUCCESS,92,0.09
7716,6019,2601,2771,7478.67,USD,WITHDRAWAL,"61.892578, -102.603110",201.179.197.189,2025-07-29 22:28:27.213,SUCCESS,98,0.70
7717,23452,822,4971,2656.18,USD,DEPOSIT,"43.136702, -96.054980",13.182.104.150,2026-01-06 00:37:27.223,SUCCESS,45,0.18
7718,21525,3948,2467,7692.98,CHF,TRANSFER,"61.261112, -139.556415",55.119.167.175,2025-10-04 21:30:27.233,SUCCESS,50,0.62
7719,17138,2434,4596,8079.94,USD,PAYMENT,"-7.123588, 6.672430",64.85.245.186,2025-01-14 08:47:27.243,SUCCESS,23,0.38
7720,21860,2053,2622,7833.02,USD,WITHDRAWAL,"-31.946975, -27.038163",242.160.140.113,2025-11-05 03:17:27.257,SUCCESS,35,0.90
7721,17656,172,NULL,3964.76,GBP,PAYMENT,"-3.059047, 160.368715",239.192.232.119,2026-01-14 07:58:27.270,SUCCESS,60,0.66
7722,14151,1468,NULL,3958.72,GBP,DEPOSIT,"-49.427676, -124.787890",186.158.125.73,2025-12-10 02:18:27.283,SUCCESS,19,0.06
7723,13998,2009,1148,7816.97,CHF,DEPOSIT,"-56.662848, 28.494793",98.79.157.20,2024-09-30 19:52:27.297,SUCCESS,80,0.25
7724,9537,4263,1567,8270.22,CHF,WITHDRAWAL,"-20.229772, 143.757704",195.34.200.214,2024-12-18 18:45:27.310,SUCCESS,58,0.54
7725,20937,2231,133,6255.90,USD,DEPOSIT,"-20.103037, -62.614343",172.205.243.86,2024-11-24 01:14:27.323,SUCCESS,10,0.82
7726,23224,531,3947,3817.55,CHF,TRANSFER,"-23.370430, -172.314336",106.96.212.250,2026-01-21 12:40:27.337,SUCCESS,75,0.22
7727,19123,1740,1876,6358.39,CHF,DEPOSIT,"15.912534, 110.117855",197.151.70.161,2024-08-09 14:23:27.347,SUCCESS,14,0.38
7728,18712,2879,4931,3741.59,USD,TRANSFER,"-58.633724, -106.118051",195.156.62.243,2026-01-22 12:46:27.360,SUCCESS,49,0.20
7729,19700,4418,1420,5136.52,CHF,DEPOSIT,"-49.537437, 145.003286",176.49.49.252,2025-05-04 10:59:27.370,SUCCESS,14,0.04
7730,20741,3281,386,3916.03,EUR,WITHDRAWAL,"-10.837021, 29.365822",11.187.20.148,2024-05-29 13:45:27.383,FAILED,83,0.85
7731,17496,2829,NULL,8628.20,EUR,DEPOSIT,"-7.209023, -21.135462",204.190.5.8,2026-01-01 13:52:27.397,FAILED,37,0.32
7732,1329,1180,NULL,1677.45,CHF,PAYMENT,"-73.942167, -32.237374",66.69.188.95,2024-11-30 01:33:27.410,SUCCESS,41,0.39
7733,1329,1591,NULL,7993.12,CHF,WITHDRAWAL,"-5.570082, -137.253998",36.246.69.202,2025-08-25 23:02:27.423,SUCCESS,55,0.27
7734,15298,3156,NULL,3775.41,CHF,PAYMENT,"-19.449953, -170.640420",162.131.58.179,2025-03-05 12:27:27.437,SUCCESS,22,0.41
7735,20160,2519,NULL,627.70,EUR,DEPOSIT,"22.785642, 12.041815",36.25.25.115,2024-05-21 11:30:27.450,SUCCESS,59,0.59
7736,17199,704,3731,2142.53,CHF,PAYMENT,"-34.727227, -35.502232",70.253.239.58,2025-09-26 18:47:27.460,SUCCESS,79,0.61
7737,23451,3575,NULL,4935.05,GBP,WITHDRAWAL,"-3.390824, 94.228613",85.110.171.12,2025-08-30 19:17:27.473,SUCCESS,47,0.43
7738,14686,3359,2917,631.05,EUR,TRANSFER,"-75.993593, -50.911505",15.93.25.235,2024-07-27 21:40:27.487,SUCCESS,25,0.46
7739,563,755,2798,3949.62,EUR,PAYMENT,"67.225391, -22.823924",27.148.58.211,2025-04-01 12:37:27.503,SUCCESS,13,0.66
7740,23069,4737,NULL,9372.64,USD,PAYMENT,"73.517958, -169.995514",225.197.138.65,2025-07-31 22:50:27.520,SUCCESS,29,0.46
7741,13811,797,NULL,7281.87,GBP,DEPOSIT,"-69.891333, 1.233837",225.63.151.58,2025-11-29 22:08:27.530,SUCCESS,43,0.57
7742,15636,758,2718,7871.71,CHF,TRANSFER,"10.542294, -64.870280",212.149.132.114,2025-09-11 18:36:27.543,SUCCESS,99,0.94
7743,22841,1595,4792,6351.89,GBP,PAYMENT,"-70.466881, -105.429979",162.147.187.137,2024-03-28 18:44:27.557,SUCCESS,59,0.88
7744,22067,3966,1461,263.58,GBP,PAYMENT,"75.725748, -101.217961",60.135.124.158,2026-02-02 15:07:27.567,SUCCESS,96,0.04
7745,21254,2577,NULL,4457.45,CHF,WITHDRAWAL,"-89.387239, 90.085226",56.182.174.41,2024-02-23 00:57:27.580,FAILED,20,0.45
7746,19233,2715,NULL,8328.68,USD,DEPOSIT,"-9.892007, -33.229217",60.21.47.179,2025-04-28 05:51:27.590,SUCCESS,92,0.01
7747,5598,3145,1841,7124.46,GBP,TRANSFER,"41.617192, -169.867899",204.128.14.139,2025-04-21 02:59:27.607,SUCCESS,60,0.45
7748,14072,2857,NULL,9187.11,USD,WITHDRAWAL,"35.040631, -108.688045",94.90.27.110,2025-05-08 20:06:27.620,SUCCESS,17,0.42
7749,20782,2428,831,358.36,EUR,PAYMENT,"62.411669, -76.202281",168.37.88.218,2025-10-23 13:38:27.630,SUCCESS,43,0.55
7750,16308,1452,NULL,2706.33,CHF,TRANSFER,"-37.073918, -146.643623",227.223.222.176,2024-10-06 15:08:27.643,SUCCESS,6,0.37
7751,20437,1840,1788,2806.17,CHF,WITHDRAWAL,"-35.283794, -167.297938",17.6.30.24,2025-03-14 12:31:27.657,SUCCESS,53,0.95
7752,15544,1301,3146,5311.55,GBP,DEPOSIT,"70.754332, -112.484936",220.200.237.253,2025-11-11 17:23:27.670,SUCCESS,38,0.30
7753,18410,340,NULL,6613.24,CHF,TRANSFER,"-55.266312, 14.887465",13.232.173.117,2025-05-14 13:09:27.680,SUCCESS,12,0.32
7754,14630,4039,600,2485.65,GBP,PAYMENT,"87.390138, 133.225696",222.35.180.64,2024-08-11 07:39:27.697,SUCCESS,54,0.83
7755,18427,2128,NULL,2217.91,CHF,PAYMENT,"-47.549481, 30.741217",8.81.52.181,2024-08-11 13:40:27.710,FAILED,100,0.70
7756,19914,328,4636,5536.23,GBP,DEPOSIT,"-54.055924, -131.966834",183.101.54.176,2024-03-19 05:55:27.720,FAILED,69,0.20
7757,18907,4910,3702,6210.16,CHF,TRANSFER,"-78.793361, -109.464000",149.194.56.98,2025-08-14 00:18:27.737,SUCCESS,52,0.58
7758,19169,946,NULL,9881.30,EUR,TRANSFER,"49.027842, 130.281928",83.186.117.180,2025-12-28 22:05:27.750,SUCCESS,39,0.33
7759,3082,3335,NULL,5846.65,EUR,DEPOSIT,"71.641262, -3.531498",234.144.111.8,2024-12-06 11:45:27.760,SUCCESS,64,0.12
7760,17849,555,NULL,6856.61,CHF,WITHDRAWAL,"63.895444, 22.913764",250.135.72.137,2024-09-29 20:57:27.773,SUCCESS,17,0.71
7761,14794,4903,403,5366.57,CHF,DEPOSIT,"-10.886811, -65.682531",193.91.39.160,2025-10-26 19:42:27.783,SUCCESS,74,0.02
7762,14917,1869,2865,9582.42,EUR,PAYMENT,"63.380030, -87.490117",156.22.90.218,2025-02-04 09:20:27.797,SUCCESS,21,0.08
7763,15985,1801,2988,5535.93,USD,PAYMENT,"8.714242, -27.269800",154.251.62.93,2025-09-21 22:39:27.807,SUCCESS,30,0.90
7764,19204,2103,33,6403.39,CHF,TRANSFER,"-0.130857, -33.699686",68.21.167.108,2024-04-26 05:06:27.817,SUCCESS,34,0.53
7765,23532,1859,304,2189.65,CHF,TRANSFER,"52.706769, -25.947380",196.112.104.68,2025-11-24 19:54:27.827,SUCCESS,61,0.27
7766,19890,1221,NULL,9797.31,GBP,PAYMENT,"86.724006, 50.577261",26.175.8.196,2025-11-13 11:27:27.843,SUCCESS,6,0.28
7767,19349,1557,NULL,8091.06,USD,TRANSFER,"-46.446189, 39.341381",209.114.18.55,2024-11-05 00:55:27.853,SUCCESS,30,0.74
7768,1869,1890,NULL,9672.73,CHF,TRANSFER,"-29.533035, -120.844662",57.15.116.88,2025-07-29 03:09:27.867,SUCCESS,30,0.57
7769,19371,4340,NULL,6851.52,GBP,PAYMENT,"-41.166844, 59.575578",122.189.26.146,2025-12-01 11:24:27.877,SUCCESS,14,0.07
7770,15691,2168,4125,8375.17,USD,PAYMENT,"64.403428, -146.989353",135.8.114.44,2024-12-02 22:54:27.887,FAILED,100,0.16
7771,15179,1816,2140,1759.83,EUR,TRANSFER,"-43.346096, -51.833042",71.28.165.143,2025-04-30 20:19:27.893,SUCCESS,98,0.04
7772,19064,4582,NULL,9180.47,EUR,TRANSFER,"37.485994, -152.159320",3.89.134.177,2025-06-02 10:24:27.907,SUCCESS,7,0.78
7773,15339,3680,375,7638.29,EUR,PAYMENT,"64.919430, -67.274306",209.84.159.220,2025-09-06 08:42:27.917,SUCCESS,44,0.84
7774,19528,3904,3664,5747.26,GBP,WITHDRAWAL,"-57.731125, -95.720007",55.219.97.51,2025-06-21 15:32:27.927,SUCCESS,72,0.27
7775,14761,2817,3896,7020.60,EUR,WITHDRAWAL,"19.774582, 45.842878",145.112.49.103,2024-04-30 05:43:27.940,FAILED,71,0.10
7776,16038,1280,1590,8533.63,USD,TRANSFER,"72.719210, -126.896132",102.135.121.224,2025-05-24 02:50:27.947,FAILED,36,0.66
7777,22497,1765,3309,6548.12,EUR,PAYMENT,"-79.170259, 4.274201",4.152.250.145,2025-04-26 14:24:27.957,SUCCESS,88,0.97
7778,20319,4008,2791,3693.44,CHF,WITHDRAWAL,"80.834105, -13.833464",24.229.109.231,2025-03-30 00:00:27.963,SUCCESS,89,0.08
7779,22582,2318,4822,2348.95,GBP,TRANSFER,"-12.080578, -129.003431",241.124.185.62,2025-07-13 04:50:27.977,SUCCESS,75,0.48
7780,21741,3057,2305,1126.87,USD,DEPOSIT,"-65.169259, -134.594015",80.75.103.121,2025-01-27 00:03:27.983,SUCCESS,9,0.88
7781,23342,3958,2672,2026.64,CHF,PAYMENT,"-39.044927, -157.551989",231.69.231.119,2025-05-07 13:40:27.993,SUCCESS,66,0.53
7782,17308,1816,181,2016.17,USD,TRANSFER,"24.079557, -160.891991",190.31.194.137,2025-03-07 07:10:28.007,SUCCESS,3,0.62
7783,18550,2628,2033,9680.80,EUR,PAYMENT,"-13.387486, -159.592239",17.81.12.176,2025-09-28 16:36:28.013,SUCCESS,94,0.88
7784,14740,2730,NULL,677.79,EUR,WITHDRAWAL,"-78.142442, 8.998133",241.40.239.189,2026-02-05 17:40:28.023,SUCCESS,36,0.33
