rule_id,rule_name,description,threshold_value,weight,active
6805,Rule_6805,Fraud detection rule for pattern 181,2384.12,2,1
6806,Rule_6806,Fraud detection rule for pattern 858,9759.39,5,1
6807,Rule_6807,Fraud detection rule for pattern 49,5556.44,2,1
6808,Rule_6808,Fraud detection rule for pattern 798,7371.69,5,1
6809,Rule_6809,Fraud detection rule for pattern 546,8271.83,1,1
6810,Rule_6810,Fraud detection rule for pattern 498,4815.62,3,1
6811,Rule_6811,Fraud detection rule for pattern 859,9540.45,1,1
6812,Rule_6812,Fraud detection rule for pattern 637,2820.61,3,1
6813,Rule_6813,Fraud detection rule for pattern 211,2566.86,3,1
6814,Rule_6814,Fraud detection rule for pattern 248,6887.73,3,1
6815,Rule_6815,Fraud detection rule for pattern 428,9513.41,3,0
6816,Rule_6816,Fraud detection rule for pattern 278,9569.37,3,1
6817,Rule_6817,Fraud detection rule for pattern 2,842.40,1,1
6818,Rule_6818,Fraud detection rule for pattern 790,6303.52,2,1
6819,Rule_6819,Fraud detection rule for pattern 210,1468.46,5,1
6820,Rule_6820,Fraud detection rule for pattern 909,5255.53,3,1
6821,Rule_6821,Fraud detection rule for pattern 857,5875.75,4,1
6822,Rule_6822,Fraud detection rule for pattern 38,7812.21,4,1
6823,Rule_6823,Fraud detection rule for pattern 694,7833.44,1,1
6824,Rule_6824,Fraud detection rule for pattern 653,6641.05,5,1
6825,Rule_6825,Fraud detection rule for pattern 84,6251.58,2,0
6826,Rule_6826,Fraud detection rule for pattern 177,1816.23,2,1
6827,Rule_6827,Fraud detection rule for pattern 410,9421.41,2,1
6828,Rule_6828,Fraud detection rule for pattern 922,6955.37,4,1
6829,Rule_6829,Fraud detection rule for pattern 618,5868.72,4,1
6830,Rule_6830,Fraud detection rule for pattern 280,6126.20,3,1
6831,Rule_6831,Fraud detection rule for pattern 326,5234.43,1,1
6832,Rule_6832,Fraud detection rule for pattern 693,217.57,5,1
6833,Rule_6833,Fraud detection rule for pattern 923,1100.79,5,1
6834,Rule_6834,Fraud detection rule for pattern 164,4354.86,4,1
6835,Rule_6835,Fraud detection rule for pattern 936,258.08,4,1
6836,Rule_6836,Fraud detection rule for pattern 666,5235.45,2,1
6837,Rule_6837,Fraud detection rule for pattern 708,3466.57,4,1
6838,Rule_6838,Fraud detection rule for pattern 379,1141.93,5,1
6839,Rule_6839,Fraud detection rule for pattern 934,5867.67,5,1
6840,Rule_6840,Fraud detection rule for pattern 340,4010.12,2,1
6841,Rule_6841,Fraud detection rule for pattern 836,5968.41,5,1
6842,Rule_6842,Fraud detection rule for pattern 39,8389.79,4,1
6843,Rule_6843,Fraud detection rule for pattern 368,1534.76,4,0
6844,Rule_6844,Fraud detection rule for pattern 31,2138.72,5,1
6845,Rule_6845,Fraud detection rule for pattern 645,9929.28,3,1
6846,Rule_6846,Fraud detection rule for pattern 799,4685.52,5,1
6847,Rule_6847,Fraud detection rule for pattern 488,5723.64,1,1
6848,Rule_6848,Fraud detection rule for pattern 794,3040.17,2,1
6849,Rule_6849,Fraud detection rule for pattern 649,2126.48,3,1
6850,Rule_6850,Fraud detection rule for pattern 238,2381.57,5,1
6851,Rule_6851,Fraud detection rule for pattern 74,7901.66,1,1
6852,Rule_6852,Fraud detection rule for pattern 764,3386.04,1,1
6853,Rule_6853,Fraud detection rule for pattern 944,3288.86,5,1
6854,Rule_6854,Fraud detection rule for pattern 391,3612.37,1,1
6855,Rule_6855,Fraud detection rule for pattern 263,6154.79,3,1
6856,Rule_6856,Fraud detection rule for pattern 421,3021.61,4,1
6857,Rule_6857,Fraud detection rule for pattern 554,6784.00,3,1
6858,Rule_6858,Fraud detection rule for pattern 266,4820.46,4,1
6859,Rule_6859,Fraud detection rule for pattern 528,558.70,1,1
6860,Rule_6860,Fraud detection rule for pattern 406,414.26,1,1
6861,Rule_6861,Fraud detection rule for pattern 860,6385.15,3,1
6862,Rule_6862,Fraud detection rule for pattern 75,3952.81,4,1
6863,Rule_6863,Fraud detection rule for pattern 752,7371.83,3,1
6864,Rule_6864,Fraud detection rule for pattern 635,415.70,3,1
6865,Rule_6865,Fraud detection rule for pattern 98,9683.56,1,1
6866,Rule_6866,Fraud detection rule for pattern 433,7494.26,3,1
6867,Rule_6867,Fraud detection rule for pattern 754,5547.54,3,1
6868,Rule_6868,Fraud detection rule for pattern 825,2726.39,2,1
6869,Rule_6869,Fraud detection rule for pattern 729,5437.90,4,1
6870,Rule_6870,Fraud detection rule for pattern 642,8796.32,3,1
6871,Rule_6871,Fraud detection rule for pattern 962,7054.18,5,1
6872,Rule_6872,Fraud detection rule for pattern 687,5797.55,2,1
6873,Rule_6873,Fraud detection rule for pattern 356,4212.40,4,1
6874,Rule_6874,Fraud detection rule for pattern 797,8987.06,5,1
6875,Rule_6875,Fraud detection rule for pattern 5,8150.40,2,1
6876,Rule_6876,Fraud detection rule for pattern 967,2554.41,4,1
6877,Rule_6877,Fraud detection rule for pattern 626,7014.39,2,1
6878,Rule_6878,Fraud detection rule for pattern 504,6131.27,2,1
6879,Rule_6879,Fraud detection rule for pattern 491,7976.29,4,1
6880,Rule_6880,Fraud detection rule for pattern 869,1629.97,5,1
6881,Rule_6881,Fraud detection rule for pattern 982,8597.68,1,1
6882,Rule_6882,Fraud detection rule for pattern 617,300.37,4,1
6883,Rule_6883,Fraud detection rule for pattern 44,577.31,1,1
6884,Rule_6884,Fraud detection rule for pattern 832,1331.45,4,1
6885,Rule_6885,Fraud detection rule for pattern 117,2634.66,5,1
6886,Rule_6886,Fraud detection rule for pattern 361,5896.58,5,1
6887,Rule_6887,Fraud detection rule for pattern 289,6599.19,1,1
6888,Rule_6888,Fraud detection rule for pattern 711,5390.55,2,1
6889,Rule_6889,Fraud detection rule for pattern 967,5897.34,3,1
6890,Rule_6890,Fraud detection rule for pattern 465,6321.37,1,1
6891,Rule_6891,Fraud detection rule for pattern 658,8984.92,3,1
6892,Rule_6892,Fraud detection rule for pattern 350,1284.54,2,1
6893,Rule_6893,Fraud detection rule for pattern 344,2504.33,1,1
6894,Rule_6894,Fraud detection rule for pattern 105,940.68,2,1
6895,Rule_6895,Fraud detection rule for pattern 847,9151.94,5,1
6896,Rule_6896,Fraud detection rule for pattern 178,7789.57,2,1
6897,Rule_6897,Fraud detection rule for pattern 654,9602.82,5,1
6898,Rule_6898,Fraud detection rule for pattern 952,9288.19,1,1
6899,Rule_6899,Fraud detection rule for pattern 656,8160.35,5,1
6900,Rule_6900,Fraud detection rule for pattern 734,3264.51,5,1
6901,Rule_6901,Fraud detection rule for pattern 679,932.38,1,1
6902,Rule_6902,Fraud detection rule for pattern 562,2875.26,5,1
6903,Rule_6903,Fraud detection rule for pattern 150,2388.60,1,1
6904,Rule_6904,Fraud detection rule for pattern 106,4740.27,3,1
6905,Rule_6905,Fraud detection rule for pattern 615,9027.12,5,1
6906,Rule_6906,Fraud detection rule for pattern 782,136.03,1,1
6907,Rule_6907,Fraud detection rule for pattern 167,8448.37,5,1
6908,Rule_6908,Fraud detection rule for pattern 606,1884.95,2,1
6909,Rule_6909,Fraud detection rule for pattern 15,7127.48,2,1
6910,Rule_6910,Fraud detection rule for pattern 264,8950.02,3,1
6911,Rule_6911,Fraud detection rule for pattern 552,5435.81,4,1
6912,Rule_6912,Fraud detection rule for pattern 20,3385.38,2,1
6913,Rule_6913,Fraud detection rule for pattern 608,377.20,4,0
6914,Rule_6914,Fraud detection rule for pattern 680,8345.71,5,1
6915,Rule_6915,Fraud detection rule for pattern 367,9666.55,2,1
6916,Rule_6916,Fraud detection rule for pattern 94,4063.72,1,1
6917,Rule_6917,Fraud detection rule for pattern 599,1507.07,2,1
6918,Rule_6918,Fraud detection rule for pattern 518,5577.15,5,1
6919,Rule_6919,Fraud detection rule for pattern 134,9156.48,4,1
6920,Rule_6920,Fraud detection rule for pattern 791,2630.87,2,1
6921,Rule_6921,Fraud detection rule for pattern 908,1438.16,4,1
6922,Rule_6922,Fraud detection rule for pattern 885,1504.36,2,1
6923,Rule_6923,Fraud detection rule for pattern 932,1413.43,5,0
6924,Rule_6924,Fraud detection rule for pattern 684,4546.31,4,1
6925,Rule_6925,Fraud detection rule for pattern 669,3040.07,3,1
6926,Rule_6926,Fraud detection rule for pattern 967,9582.78,1,1
6927,Rule_6927,Fraud detection rule for pattern 850,6929.47,3,1
6928,Rule_6928,Fraud detection rule for pattern 371,7880.13,2,1
6929,Rule_6929,Fraud detection rule for pattern 443,5032.52,1,1
6930,Rule_6930,Fraud detection rule for pattern 635,3963.07,5,1
6931,Rule_6931,Fraud detection rule for pattern 779,9686.99,1,1
6932,Rule_6932,Fraud detection rule for pattern 856,2784.53,3,1
6933,Rule_6933,Fraud detection rule for pattern 69,3167.06,4,1
6934,Rule_6934,Fraud detection rule for pattern 1,3907.40,2,1
6935,Rule_6935,Fraud detection rule for pattern 927,323.57,5,1
6936,Rule_6936,Fraud detection rule for pattern 873,5200.33,3,1
6937,Rule_6937,Fraud detection rule for pattern 183,7062.57,4,0
6938,Rule_6938,Fraud detection rule for pattern 974,6675.25,2,1
6939,Rule_6939,Fraud detection rule for pattern 810,7891.86,3,1
6940,Rule_6940,Fraud detection rule for pattern 437,8849.16,5,1
6941,Rule_6941,Fraud detection rule for pattern 952,1710.09,1,1
6942,Rule_6942,Fraud detection rule for pattern 383,4244.85,5,1
6943,Rule_6943,Fraud detection rule for pattern 310,8615.72,4,1
6944,Rule_6944,Fraud detection rule for pattern 152,3046.77,5,1
6945,Rule_6945,Fraud detection rule for pattern 754,9527.52,1,1
6946,Rule_6946,Fraud detection rule for pattern 457,1293.10,3,1
6947,Rule_6947,Fraud detection rule for pattern 464,4724.89,2,1
6948,Rule_6948,Fraud detection rule for pattern 336,4466.37,4,1
6949,Rule_6949,Fraud detection rule for pattern 692,6160.21,3,1
6950,Rule_6950,Fraud detection rule for pattern 614,5878.03,5,1
6951,Rule_6951,Fraud detection rule for pattern 866,6788.01,3,1
6952,Rule_6952,Fraud detection rule for pattern 895,4992.47,4,1
6953,Rule_6953,Fraud detection rule for pattern 399,1385.60,1,0
6954,Rule_6954,Fraud detection rule for pattern 319,2350.95,3,0
6955,Rule_6955,Fraud detection rule for pattern 636,3756.12,1,1
6956,Rule_6956,Fraud detection rule for pattern 439,8986.46,4,1
6957,Rule_6957,Fraud detection rule for pattern 226,1113.55,3,1
6958,Rule_6958,Fraud detection rule for pattern 771,3701.35,4,1
6959,Rule_6959,Fraud detection rule for pattern 820,7675.65,4,1
6960,Rule_6960,Fraud detection rule for pattern 902,3999.44,3,1
6961,Rule_6961,Fraud detection rule for pattern 5,3620.40,2,1
6962,Rule_6962,Fraud detection rule for pattern 83,24.34,2,1
6963,Rule_6963,Fraud detection rule for pattern 739,6628.19,5,1
6964,Rule_6964,Fraud detection rule for pattern 944,4554.64,2,1
6965,Rule_6965,Fraud detection rule for pattern 117,866.97,5,1
6966,Rule_6966,Fraud detection rule for pattern 401,4456.82,2,1
6967,Rule_6967,Fraud detection rule for pattern 260,1202.76,5,1
6968,Rule_6968,Fraud detection rule for pattern 916,3011.62,1,1
6969,Rule_6969,Fraud detection rule for pattern 264,9298.21,4,0
6970,Rule_6970,Fraud detection rule for pattern 404,8627.24,5,1
6971,Rule_6971,Fraud detection rule for pattern 392,793.58,4,1
6972,Rule_6972,Fraud detection rule for pattern 899,5310.29,3,1
6973,Rule_6973,Fraud detection rule for pattern 554,8649.60,4,1
6974,Rule_6974,Fraud detection rule for pattern 791,1629.58,5,1
6975,Rule_6975,Fraud detection rule for pattern 722,8545.37,2,1
6976,Rule_6976,Fraud detection rule for pattern 480,3391.96,1,1
6977,Rule_6977,Fraud detection rule for pattern 525,1725.87,4,1
6978,Rule_6978,Fraud detection rule for pattern 6,6661.16,3,1
6979,Rule_6979,Fraud detection rule for pattern 978,7119.81,1,1
6980,Rule_6980,Fraud detection rule for pattern 293,6052.89,5,1
6981,Rule_6981,Fraud detection rule for pattern 598,9239.94,5,0
6982,Rule_6982,Fraud detection rule for pattern 548,9951.79,3,1
6983,Rule_6983,Fraud detection rule for pattern 810,3462.99,1,1
6984,Rule_6984,Fraud detection rule for pattern 679,4334.65,4,1
6985,Rule_6985,Fraud detection rule for pattern 262,1491.77,1,1
6986,Rule_6986,Fraud detection rule for pattern 519,3112.40,4,1
6987,Rule_6987,Fraud detection rule for pattern 335,6450.27,3,1
6988,Rule_6988,Fraud detection rule for pattern 915,675.47,4,1
6989,Rule_6989,Fraud detection rule for pattern 193,2243.34,2,0
6990,Rule_6990,Fraud detection rule for pattern 120,9202.51,1,1
6991,Rule_6991,Fraud detection rule for pattern 815,5796.93,4,1
6992,Rule_6992,Fraud detection rule for pattern 145,3473.06,3,1
6993,Rule_6993,Fraud detection rule for pattern 410,3371.97,2,1
6994,Rule_6994,Fraud detection rule for pattern 420,672.22,5,1
6995,Rule_6995,Fraud detection rule for pattern 911,5553.68,1,1
6996,Rule_6996,Fraud detection rule for pattern 751,8406.14,4,0
6997,Rule_6997,Fraud detection rule for pattern 935,5733.41,4,1
6998,Rule_6998,Fraud detection rule for pattern 367,3298.56,3,1
6999,Rule_6999,Fraud detection rule for pattern 293,6924.38,2,0
7000,Rule_7000,Fraud detection rule for pattern 306,4857.65,5,1
7001,Rule_7001,Fraud detection rule for pattern 21,4263.63,3,1
7002,Rule_7002,Fraud detection rule for pattern 987,6928.96,1,0
7003,Rule_7003,Fraud detection rule for pattern 193,4485.31,1,1
7004,Rule_7004,Fraud detection rule for pattern 530,9620.29,2,1
7005,Rule_7005,Fraud detection rule for pattern 305,9086.23,5,1
7006,Rule_7006,Fraud detection rule for pattern 335,3506.76,5,1
7007,Rule_7007,Fraud detection rule for pattern 670,3539.25,2,1
7008,Rule_7008,Fraud detection rule for pattern 109,6541.63,4,1
7009,Rule_7009,Fraud detection rule for pattern 462,330.65,5,1
7010,Rule_7010,Fraud detection rule for pattern 155,4014.52,2,1
7011,Rule_7011,Fraud detection rule for pattern 944,4807.86,3,1
7012,Rule_7012,Fraud detection rule for pattern 570,8071.14,5,1
7013,Rule_7013,Fraud detection rule for pattern 92,5345.10,3,1
7014,Rule_7014,Fraud detection rule for pattern 306,4196.09,5,1
7015,Rule_7015,Fraud detection rule for pattern 395,773.64,5,1
7016,Rule_7016,Fraud detection rule for pattern 926,3821.65,4,1
7017,Rule_7017,Fraud detection rule for pattern 41,6307.84,2,1
7018,Rule_7018,Fraud detection rule for pattern 600,346.35,5,1
7019,Rule_7019,Fraud detection rule for pattern 255,5835.82,4,1
7020,Rule_7020,Fraud detection rule for pattern 184,9323.74,3,1
7021,Rule_7021,Fraud detection rule for pattern 840,6738.79,5,1
7022,Rule_7022,Fraud detection rule for pattern 285,2835.27,2,1
7023,Rule_7023,Fraud detection rule for pattern 112,3476.75,5,1
7024,Rule_7024,Fraud detection rule for pattern 26,1435.67,4,1
7025,Rule_7025,Fraud detection rule for pattern 539,8775.87,5,1
7026,Rule_7026,Fraud detection rule for pattern 735,6688.43,4,1
7027,Rule_7027,Fraud detection rule for pattern 313,9091.01,5,1
7028,Rule_7028,Fraud detection rule for pattern 62,331.90,5,0
7029,Rule_7029,Fraud detection rule for pattern 455,2743.00,5,0
7030,Rule_7030,Fraud detection rule for pattern 697,4416.58,1,1
7031,Rule_7031,Fraud detection rule for pattern 286,5852.01,3,1
7032,Rule_7032,Fraud detection rule for pattern 380,8948.29,1,1
7033,Rule_7033,Fraud detection rule for pattern 294,2878.63,4,1
7034,Rule_7034,Fraud detection rule for pattern 751,5053.46,1,1
7035,Rule_7035,Fraud detection rule for pattern 121,2028.92,4,1
7036,Rule_7036,Fraud detection rule for pattern 231,7092.54,3,1
7037,Rule_7037,Fraud detection rule for pattern 790,9509.92,4,1
7038,Rule_7038,Fraud detection rule for pattern 572,4756.24,1,1
7039,Rule_7039,Fraud detection rule for pattern 865,2805.32,2,1
7040,Rule_7040,Fraud detection rule for pattern 131,9281.79,2,1
7041,Rule_7041,Fraud detection rule for pattern 462,235.54,3,1
7042,Rule_7042,Fraud detection rule for pattern 660,4954.75,2,1
7043,Rule_7043,Fraud detection rule for pattern 558,4683.97,4,1
7044,Rule_7044,Fraud detection rule for pattern 427,616.89,3,1
7045,Rule_7045,Fraud detection rule for pattern 989,7010.27,4,1
7046,Rule_7046,Fraud detection rule for pattern 138,8315.02,4,0
7047,Rule_7047,Fraud detection rule for pattern 528,2638.95,1,1
7048,Rule_7048,Fraud detection rule for pattern 544,272.05,3,1
7049,Rule_7049,Fraud detection rule for pattern 891,223.49,4,0
7050,Rule_7050,Fraud detection rule for pattern 311,8741.16,3,1
7051,Rule_7051,Fraud detection rule for pattern 532,5905.00,2,1
7052,Rule_7052,Fraud detection rule for pattern 69,500.59,1,1
7053,Rule_7053,Fraud detection rule for pattern 817,5747.22,2,1
7054,Rule_7054,Fraud detection rule for pattern 892,1901.30,5,1
7055,Rule_7055,Fraud detection rule for pattern 165,779.92,5,1
7056,Rule_7056,Fraud detection rule for pattern 204,1317.42,5,1
7057,Rule_7057,Fraud detection rule for pattern 531,9632.35,5,1
7058,Rule_7058,Fraud detection rule for pattern 396,7019.29,5,1
7059,Rule_7059,Fraud detection rule for pattern 203,8152.20,2,1
7060,Rule_7060,Fraud detection rule for pattern 176,8130.09,1,1
7061,Rule_7061,Fraud detection rule for pattern 95,3025.59,4,1
7062,Rule_7062,Fraud detection rule for pattern 855,4546.43,5,0
7063,Rule_7063,Fraud detection rule for pattern 930,4674.88,1,1
7064,Rule_7064,Fraud detection rule for pattern 546,4562.10,5,1
7065,Rule_7065,Fraud detection rule for pattern 822,9516.93,5,1
7066,Rule_7066,Fraud detection rule for pattern 903,7638.54,2,1
7067,Rule_7067,Fraud detection rule for pattern 504,4541.01,5,1
7068,Rule_7068,Fraud detection rule for pattern 988,764.55,5,1
7069,Rule_7069,Fraud detection rule for pattern 655,7460.99,3,0
7070,Rule_7070,Fraud detection rule for pattern 833,3508.39,1,1
7071,Rule_7071,Fraud detection rule for pattern 919,927.11,3,1
7072,Rule_7072,Fraud detection rule for pattern 237,6996.12,2,1
7073,Rule_7073,Fraud detection rule for pattern 143,7407.96,1,1
7074,Rule_7074,Fraud detection rule for pattern 642,2246.51,5,1
7075,Rule_7075,Fraud detection rule for pattern 659,3191.55,3,1
7076,Rule_7076,Fraud detection rule for pattern 954,2810.21,3,1
7077,Rule_7077,Fraud detection rule for pattern 509,5733.01,4,1
7078,Rule_7078,Fraud detection rule for pattern 654,7450.37,1,1
7079,Rule_7079,Fraud detection rule for pattern 271,4152.87,3,1
7080,Rule_7080,Fraud detection rule for pattern 352,1176.53,5,1
7081,Rule_7081,Fraud detection rule for pattern 275,5484.54,3,1
7082,Rule_7082,Fraud detection rule for pattern 30,6901.26,2,1
7083,Rule_7083,Fraud detection rule for pattern 333,357.80,1,1
7084,Rule_7084,Fraud detection rule for pattern 797,1413.14,2,1
7085,Rule_7085,Fraud detection rule for pattern 716,7762.54,4,0
7086,Rule_7086,Fraud detection rule for pattern 591,5254.65,5,1
7087,Rule_7087,Fraud detection rule for pattern 517,6844.86,4,1
7088,Rule_7088,Fraud detection rule for pattern 180,5793.92,4,1
7089,Rule_7089,Fraud detection rule for pattern 56,8681.25,1,1
7090,Rule_7090,Fraud detection rule for pattern 850,2668.37,5,1
7091,Rule_7091,Fraud detection rule for pattern 2,7805.12,1,1
7092,Rule_7092,Fraud detection rule for pattern 371,6784.67,1,0
7093,Rule_7093,Fraud detection rule for pattern 607,4636.70,1,1
7094,Rule_7094,Fraud detection rule for pattern 386,606.87,5,0
7095,Rule_7095,Fraud detection rule for pattern 840,815.73,1,1
7096,Rule_7096,Fraud detection rule for pattern 484,2812.78,5,1
7097,Rule_7097,Fraud detection rule for pattern 578,4790.38,2,1
7098,Rule_7098,Fraud detection rule for pattern 28,2282.11,5,1
