alert_id,transaction_id,rule_id,risk_score,severity,created_at,resolved,analyst_id
7535,5927,5968,67,CRITICAL,2025-10-12 10:11:49.240,1,NULL
7536,8350,6097,71,LOW,2025-04-14 16:45:49.247,1,NULL
7537,493,6849,63,HIGH,2024-07-12 08:19:49.257,0,NULL
7538,4666,8967,12,CRITICAL,2024-12-07 12:02:49.263,0,NULL
7539,1187,5125,78,CRITICAL,2024-12-09 12:00:49.270,0,NULL
7540,3131,4786,93,MEDIUM,2025-12-13 19:26:49.283,0,632
7541,2590,5218,22,HIGH,2024-12-07 06:44:49.293,0,NULL
7542,29,6571,93,LOW,2025-11-06 06:19:49.300,0,NULL
7543,9190,749,48,CRITICAL,2024-10-26 10:18:49.310,0,1281
7544,6405,4404,62,MEDIUM,2024-03-22 02:59:49.320,0,NULL
7545,3558,694,75,LOW,2024-04-18 05:29:49.327,0,NULL
7546,9430,3297,26,MEDIUM,2024-05-21 03:21:49.337,0,NULL
7547,8182,3817,66,HIGH,2024-08-28 11:50:49.343,0,NULL
7548,9647,6654,29,CRITICAL,2024-11-21 22:33:49.350,0,NULL
7549,4038,6553,24,MEDIUM,2025-09-20 10:25:49.360,0,NULL
7550,8697,5596,65,CRITICAL,2025-12-17 21:25:49.370,0,NULL
7551,2701,2660,75,CRITICAL,2025-07-19 13:54:49.377,1,NULL
7552,9630,5901,32,HIGH,2025-01-31 12:54:49.390,0,1495
7553,5455,3937,84,MEDIUM,2025-08-21 23:02:49.400,0,98
7554,6124,1139,73,MEDIUM,2025-08-02 05:19:49.407,0,NULL
7555,2085,6034,35,HIGH,2024-11-29 09:04:49.413,0,NULL
7556,4699,2973,28,MEDIUM,2025-07-02 06:34:49.423,1,NULL
7557,1111,7742,86,MEDIUM,2025-06-11 07:21:49.430,0,NULL
7558,3634,5282,100,CRITICAL,2025-02-19 01:35:49.440,0,8777
7559,389,8856,91,CRITICAL,2025-12-24 03:52:49.450,1,NULL
7560,193,3323,40,MEDIUM,2024-04-24 08:17:49.460,0,NULL
7561,5011,2880,83,MEDIUM,2024-06-18 14:59:49.467,1,NULL
7562,6186,5614,36,HIGH,2025-10-20 23:31:49.473,0,NULL
7563,7904,7880,16,CRITICAL,2026-01-03 21:57:49.480,0,NULL
7564,9063,7704,58,MEDIUM,2024-12-01 09:44:49.490,0,NULL
7565,9132,116,67,HIGH,2024-12-18 12:03:49.497,0,NULL
7566,9798,3381,63,CRITICAL,2024-11-06 12:08:49.510,1,3476
7567,9874,1094,78,LOW,2025-03-25 23:10:49.517,1,NULL
7568,6678,8443,53,CRITICAL,2024-12-07 23:24:49.530,1,1649
7569,8583,8517,63,MEDIUM,2025-04-10 22:21:49.537,0,NULL
7570,3606,4389,87,CRITICAL,2024-08-19 00:53:49.543,0,NULL
7571,195,8490,83,CRITICAL,2024-03-05 17:22:49.553,1,NULL
7572,249,2685,65,HIGH,2024-12-06 19:59:49.560,0,NULL
7573,1237,8469,82,HIGH,2025-01-16 23:22:49.573,1,5769
7574,379,2903,52,HIGH,2025-06-28 12:09:49.580,1,NULL
7575,2466,7996,7,MEDIUM,2024-04-10 11:55:49.590,1,NULL
7576,1296,8723,70,CRITICAL,2026-01-26 21:58:49.600,1,NULL
7577,7758,5005,10,CRITICAL,2024-05-16 10:07:49.607,1,NULL
7578,3861,6994,28,CRITICAL,2024-04-15 21:13:49.617,0,2451
7579,3862,1373,35,CRITICAL,2025-10-18 02:59:49.623,0,NULL
7580,4022,7615,47,CRITICAL,2025-05-15 15:30:49.637,0,6623
7581,6494,1246,91,HIGH,2024-03-11 22:52:49.643,1,NULL
7582,9536,5965,12,HIGH,2025-10-27 09:02:49.653,0,NULL
7583,8408,4048,93,LOW,2025-01-01 18:45:49.660,0,NULL
7584,4806,7135,73,CRITICAL,2025-04-05 06:46:49.670,1,NULL
7585,653,6163,46,MEDIUM,2025-10-30 10:39:49.677,0,NULL
7586,6384,4999,88,MEDIUM,2025-01-19 11:15:49.683,0,NULL
7587,3803,4045,28,MEDIUM,2024-07-29 06:33:49.690,0,NULL
7588,276,4239,54,CRITICAL,2024-02-28 14:02:49.703,0,757
7589,3480,8060,99,CRITICAL,2025-02-09 08:18:49.710,1,NULL
7590,6012,4087,5,MEDIUM,2025-07-05 10:50:49.720,1,NULL
7591,4529,2479,4,LOW,2024-11-18 07:30:49.727,1,NULL
7592,9880,8614,55,MEDIUM,2024-04-29 02:35:49.737,1,NULL
7593,5462,4885,36,HIGH,2025-02-05 14:18:49.743,0,NULL
7594,3260,7373,63,HIGH,2025-05-03 13:00:49.750,0,NULL
7595,761,4962,42,LOW,2025-03-06 18:50:49.760,0,NULL
7596,1225,6302,33,LOW,2024-02-23 08:50:49.770,0,NULL
7597,5294,8014,65,MEDIUM,2024-12-05 17:00:49.780,0,1146
7598,2968,6702,37,MEDIUM,2025-09-18 20:17:49.790,0,NULL
7599,6786,8982,62,HIGH,2024-04-25 03:53:49.800,0,NULL
7600,9757,6753,36,HIGH,2024-04-06 12:06:49.807,0,NULL
7601,9910,1914,96,LOW,2025-02-05 11:48:49.817,1,NULL
7602,7356,1252,31,LOW,2025-10-07 08:13:49.827,0,NULL
7603,6642,2156,28,CRITICAL,2024-03-11 23:39:49.833,1,NULL
7604,3082,5022,46,CRITICAL,2024-11-05 20:06:49.847,0,2543
7605,2364,1799,84,MEDIUM,2024-04-29 15:27:49.860,0,126
7606,1862,723,16,MEDIUM,2024-07-04 00:32:49.870,0,NULL
7607,577,5685,33,LOW,2024-11-24 09:13:49.880,0,NULL
7608,8525,2582,58,HIGH,2025-03-27 18:26:49.887,1,NULL
7609,2671,5449,4,CRITICAL,2024-05-21 02:35:49.897,0,NULL
7610,9339,6074,57,HIGH,2025-06-13 10:41:49.907,1,NULL
7611,4332,5100,100,LOW,2025-09-24 04:35:49.920,1,6873
7612,9829,2516,92,MEDIUM,2025-10-26 19:51:49.927,0,NULL
7613,5121,5072,55,LOW,2025-11-20 22:44:49.937,0,NULL
7614,9105,5737,37,MEDIUM,2025-08-26 08:26:49.940,0,NULL
7615,4536,7447,55,LOW,2025-08-29 10:43:49.950,1,NULL
7616,6734,3866,6,MEDIUM,2025-06-20 03:57:49.957,0,NULL
7617,5235,8570,99,LOW,2025-10-27 02:25:49.963,0,NULL
7618,6191,7749,6,CRITICAL,2025-02-15 18:33:49.970,0,NULL
7619,6834,1895,10,MEDIUM,2024-12-21 09:21:49.977,0,NULL
7620,2043,3481,72,MEDIUM,2025-01-13 00:55:49.983,0,NULL
7621,8330,8950,94,MEDIUM,2025-08-21 05:08:49.993,0,5759
7622,3476,100,37,CRITICAL,2025-05-27 22:30:50.007,0,NULL
7623,3567,4820,37,HIGH,2025-06-28 06:16:50.017,1,3232
7624,9626,2068,21,MEDIUM,2024-07-12 12:56:50.023,0,NULL
7625,4251,446,76,LOW,2026-02-05 05:48:50.030,1,NULL
7626,1060,7155,88,MEDIUM,2024-12-14 04:52:50.037,0,NULL
7627,9844,21,39,CRITICAL,2025-11-23 20:23:50.043,0,NULL
7628,9892,115,83,HIGH,2025-06-19 15:58:50.050,0,NULL
7629,5483,5914,43,MEDIUM,2025-09-16 19:59:50.057,1,NULL
7630,4776,5570,96,CRITICAL,2024-12-27 20:21:50.063,1,NULL
7631,3599,1090,55,HIGH,2024-04-10 10:14:50.073,0,5861
7632,4340,6736,53,MEDIUM,2024-11-18 21:58:50.080,1,NULL
7633,5437,6499,88,HIGH,2024-08-01 07:50:50.087,0,NULL
7634,7605,5016,94,HIGH,2025-06-08 16:30:50.093,0,NULL
7635,1621,2638,56,LOW,2025-11-17 20:21:50.100,1,NULL
7636,518,1959,30,MEDIUM,2025-05-20 22:10:50.107,1,NULL
7637,8182,8250,31,HIGH,2025-10-30 21:32:50.113,0,NULL
7638,3592,6421,11,LOW,2025-01-11 22:52:50.120,0,NULL
7639,2375,4706,67,HIGH,2025-05-25 23:05:50.127,1,NULL
7640,87,6352,26,HIGH,2026-01-09 14:35:50.130,1,NULL
7641,4433,1700,85,LOW,2024-12-30 13:38:50.137,0,NULL
7642,9414,4666,14,CRITICAL,2024-04-16 03:09:50.143,1,NULL
7643,9201,6039,24,LOW,2024-07-13 01:36:50.150,0,NULL
7644,2542,2362,26,MEDIUM,2024-06-18 22:56:50.160,0,1001
7645,3292,3976,17,CRITICAL,2024-08-20 13:55:50.170,0,NULL
7646,2884,6218,96,CRITICAL,2024-06-24 20:03:50.177,1,NULL
7647,6433,1816,27,HIGH,2025-11-27 09:50:50.183,1,NULL
7648,1592,3360,100,MEDIUM,2025-05-28 08:31:50.190,0,NULL
7649,7332,8858,82,HIGH,2025-03-12 01:03:50.200,1,NULL
7650,2528,8993,8,CRITICAL,2025-08-20 13:49:50.210,0,NULL
7651,9020,803,70,LOW,2024-11-02 06:43:50.213,0,NULL
7652,9424,2440,4,MEDIUM,2025-08-18 17:03:50.220,0,NULL
7653,9435,3512,29,HIGH,2024-03-04 22:00:50.227,1,NULL
7654,1368,6577,71,MEDIUM,2025-02-09 11:48:50.233,1,NULL
7655,8050,7660,84,LOW,2026-01-04 14:04:50.247,1,4694
7656,2977,4426,88,HIGH,2024-02-11 11:56:50.253,0,NULL
7657,3695,218,3,CRITICAL,2025-02-11 13:15:50.260,0,NULL
7658,194,5792,31,LOW,2025-04-28 22:06:50.267,0,NULL
7659,9865,3235,10,LOW,2025-04-04 20:22:50.277,0,NULL
7660,4009,558,97,MEDIUM,2026-02-02 11:27:50.283,0,NULL
7661,6455,6624,66,CRITICAL,2026-01-14 18:19:50.297,0,7172
7662,8216,533,99,CRITICAL,2024-03-03 17:59:50.310,1,6553
7663,8157,8595,23,CRITICAL,2025-06-21 21:29:50.320,0,NULL
7664,7991,3707,66,MEDIUM,2024-07-09 00:11:50.327,0,NULL
7665,4947,8008,37,HIGH,2025-02-16 12:06:50.337,0,NULL
7666,2831,5468,51,MEDIUM,2025-01-29 00:20:50.350,0,9895
7667,2676,4309,66,CRITICAL,2025-08-23 06:35:50.363,1,5691
7668,5710,1892,97,HIGH,2025-03-02 08:49:50.370,1,NULL
7669,61,2441,27,CRITICAL,2025-02-13 02:00:50.380,0,NULL
7670,5681,6709,99,LOW,2024-08-08 15:07:50.387,0,NULL
7671,6276,1986,8,CRITICAL,2025-07-26 18:38:50.397,0,NULL
7672,1352,2905,43,CRITICAL,2024-08-08 01:17:50.403,0,NULL
7673,1599,2108,9,HIGH,2024-10-27 03:57:50.417,0,3332
7674,5895,8724,19,MEDIUM,2024-06-28 18:56:50.423,1,NULL
7675,2199,8966,46,MEDIUM,2025-06-20 00:47:50.430,0,NULL
7676,7068,4609,32,HIGH,2025-03-23 02:10:50.440,0,NULL
7677,2534,2897,45,CRITICAL,2024-09-08 16:44:50.447,0,NULL
7678,4429,2186,0,MEDIUM,2024-04-29 04:58:50.460,0,4442
7679,3133,6939,78,HIGH,2024-05-14 15:45:50.470,1,9457
7680,4177,2846,4,LOW,2025-04-03 17:11:50.480,0,NULL
7681,1804,1616,81,HIGH,2024-08-10 14:15:50.487,0,NULL
7682,9959,28,44,HIGH,2024-09-17 15:51:50.493,0,NULL
7683,8422,4572,75,HIGH,2024-10-16 10:00:50.500,0,NULL
7684,426,7394,73,CRITICAL,2025-11-22 08:36:50.510,0,NULL
7685,5553,6561,92,LOW,2026-02-08 12:22:50.520,0,2684
7686,8326,1275,28,MEDIUM,2025-07-02 11:08:50.527,0,NULL
7687,7016,6720,71,CRITICAL,2024-05-26 01:49:50.533,1,NULL
7688,3321,6430,90,MEDIUM,2024-04-13 09:01:50.547,0,6520
7689,5909,960,71,MEDIUM,2025-05-20 17:11:50.553,0,NULL
7690,9983,6122,15,HIGH,2024-10-04 22:29:50.567,0,6134
7691,4914,2509,95,LOW,2024-05-21 13:14:50.573,0,NULL
7692,1485,1162,37,HIGH,2025-02-20 05:47:50.580,1,NULL
7693,789,8052,40,LOW,2024-05-25 13:59:50.590,0,NULL
7694,3717,5634,81,MEDIUM,2025-10-30 20:58:50.597,1,NULL
7695,1951,5623,98,HIGH,2024-02-27 03:50:50.603,0,NULL
7696,3123,1840,71,HIGH,2024-02-26 15:57:50.613,0,6456
7697,4617,8488,50,LOW,2025-06-26 00:55:50.620,1,NULL
7698,10,3046,42,MEDIUM,2024-06-24 22:18:50.630,0,NULL
7699,1636,1771,87,LOW,2026-01-30 13:03:50.640,0,3768
7700,5707,3717,31,LOW,2025-10-22 20:54:50.647,0,NULL
7701,4948,6820,42,HIGH,2025-06-06 04:47:50.653,1,NULL
7702,7146,548,28,CRITICAL,2025-02-23 11:59:50.667,0,9473
7703,7367,7427,99,HIGH,2024-07-27 01:06:50.677,0,1183
7704,1760,8315,47,HIGH,2025-11-20 05:24:50.690,0,8723
7705,7934,4164,47,HIGH,2024-10-31 09:15:50.697,0,NULL
7706,73,6644,46,MEDIUM,2024-11-09 02:29:50.707,0,NULL
7707,526,2266,80,LOW,2024-03-21 13:35:50.713,0,NULL
7708,5984,6245,1,CRITICAL,2025-06-21 07:28:50.727,1,8684
7709,7814,481,22,MEDIUM,2025-02-26 10:55:50.733,0,NULL
7710,4413,1343,54,LOW,2025-08-09 21:05:50.740,0,NULL
7711,7148,718,48,HIGH,2025-07-30 05:55:50.750,0,NULL
7712,2786,8703,95,MEDIUM,2024-06-17 15:00:50.757,0,NULL
7713,3493,1043,87,LOW,2024-12-17 21:35:50.770,1,7067
7714,7769,4327,33,CRITICAL,2025-10-03 04:16:50.780,0,8165
7715,7083,8454,12,LOW,2025-01-08 02:38:50.790,1,NULL
7716,362,2411,69,CRITICAL,2024-08-22 09:02:50.800,1,9224
7717,9140,4891,28,HIGH,2024-04-18 20:07:50.810,0,NULL
7718,3167,8629,43,LOW,2026-01-27 05:10:50.817,0,NULL
7719,5334,4784,16,MEDIUM,2024-05-02 19:19:50.823,0,NULL
7720,3386,1861,63,CRITICAL,2025-02-23 20:35:50.833,0,NULL
7721,6727,1411,72,MEDIUM,2025-11-26 14:46:50.840,1,NULL
7722,5538,7515,11,HIGH,2025-01-16 11:59:50.847,0,NULL
7723,5903,3683,3,MEDIUM,2024-07-20 21:03:50.860,0,5466
7724,7594,6079,35,HIGH,2024-06-03 16:55:50.870,1,7771
7725,2925,7023,61,HIGH,2024-05-13 02:44:50.880,1,NULL
7726,1079,3443,66,MEDIUM,2025-06-26 11:00:50.887,0,NULL
7727,9510,8473,32,MEDIUM,2025-10-07 10:40:50.893,1,NULL
7728,969,1959,44,CRITICAL,2024-11-23 14:54:50.900,0,NULL
7729,8265,2718,43,LOW,2025-07-19 09:11:50.913,1,1187
7730,2726,2439,0,CRITICAL,2026-01-08 03:09:50.920,0,NULL
7731,6854,218,5,LOW,2024-03-19 07:00:50.927,1,NULL
7732,88,2564,32,LOW,2025-08-29 01:19:50.937,0,NULL
7733,7862,5311,66,CRITICAL,2025-01-05 10:25:50.947,0,NULL
7734,8435,5151,94,LOW,2024-12-15 18:55:50.953,1,NULL
7735,9407,3686,93,MEDIUM,2024-05-31 04:40:50.963,0,NULL
7736,9229,874,29,HIGH,2025-01-15 17:41:50.970,1,NULL
7737,6916,5816,96,LOW,2025-12-13 13:56:50.980,0,NULL
7738,6876,7670,21,LOW,2025-11-11 09:27:50.990,0,NULL
7739,975,6557,56,MEDIUM,2025-04-18 04:18:50.997,1,NULL
7740,1957,8500,14,CRITICAL,2025-01-19 02:22:51.010,1,NULL
7741,8799,7595,71,MEDIUM,2025-10-13 06:13:51.020,0,NULL
7742,4835,4668,3,CRITICAL,2025-06-12 07:55:51.033,1,7320
7743,1253,1927,14,CRITICAL,2024-11-15 03:01:51.043,0,NULL
7744,3859,7533,75,MEDIUM,2024-08-31 21:29:51.053,1,NULL
7745,7980,7849,34,MEDIUM,2025-07-30 14:41:51.060,1,NULL
7746,8101,1071,65,CRITICAL,2025-05-13 19:32:51.077,1,9588
7747,7094,4603,73,MEDIUM,2024-03-17 11:54:51.087,1,NULL
7748,9248,5227,76,HIGH,2024-07-15 18:22:51.093,0,NULL
7749,3328,3697,97,LOW,2025-07-02 14:04:51.103,1,7782
7750,668,4523,62,HIGH,2025-05-26 20:55:51.113,0,NULL
7751,9608,5113,46,CRITICAL,2024-09-16 12:46:51.120,1,NULL
7752,3814,3805,54,HIGH,2025-11-12 18:25:51.127,0,NULL
7753,3797,5920,78,CRITICAL,2024-10-22 07:08:51.137,0,NULL
7754,4941,6222,85,CRITICAL,2025-04-06 09:28:51.143,1,NULL
7755,6366,1312,1,LOW,2024-10-31 18:53:51.153,1,3309
7756,5768,7588,7,MEDIUM,2024-06-19 08:00:51.160,0,NULL
7757,7317,6814,40,CRITICAL,2025-05-26 00:31:51.170,0,NULL
7758,9713,5927,31,HIGH,2024-11-24 09:18:51.180,0,8394
7759,7066,6101,23,LOW,2025-04-19 22:12:51.187,0,NULL
7760,1431,109,85,CRITICAL,2025-04-07 08:01:51.190,1,NULL
7761,5446,1932,8,HIGH,2025-10-03 22:43:51.197,1,NULL
7762,965,3662,1,CRITICAL,2025-02-08 00:21:51.203,1,NULL
7763,48,8866,49,LOW,2024-06-25 13:42:51.210,1,NULL
7764,8947,3292,0,CRITICAL,2024-06-12 03:15:51.220,1,9329
7765,4407,5525,65,CRITICAL,2024-09-03 01:42:51.227,1,NULL
7766,1092,8195,0,LOW,2025-11-16 23:26:51.233,0,NULL
7767,1748,3866,3,CRITICAL,2024-10-07 14:06:51.247,0,3430
7768,5451,147,40,HIGH,2024-10-13 11:36:51.253,1,NULL
7769,3058,2815,88,LOW,2024-02-16 22:36:51.260,0,NULL
7770,382,6632,87,HIGH,2025-12-06 09:32:51.267,0,NULL
7771,870,1607,7,CRITICAL,2024-07-16 12:20:51.273,0,NULL
7772,5264,7449,39,MEDIUM,2025-06-28 19:25:51.280,0,NULL
7773,8566,113,84,LOW,2025-12-26 15:14:51.287,0,NULL
7774,8189,2201,32,HIGH,2026-02-05 06:22:51.293,0,NULL
7775,5417,6567,31,LOW,2024-11-27 02:01:51.300,0,NULL
7776,4346,8600,51,MEDIUM,2024-03-08 09:17:51.307,0,NULL
7777,8071,4465,28,CRITICAL,2025-07-12 19:00:51.317,0,8865
7778,1542,8259,93,LOW,2025-08-21 14:14:51.323,1,NULL
7779,87,968,67,CRITICAL,2024-12-08 18:27:51.330,1,NULL
7780,899,92,23,LOW,2025-06-05 05:02:51.337,0,NULL
7781,466,1188,83,MEDIUM,2025-06-19 10:05:51.340,0,NULL
7782,1619,1059,90,LOW,2024-09-25 12:21:51.350,0,NULL
7783,2187,7259,66,MEDIUM,2024-07-03 13:45:51.357,0,NULL
7784,4176,1196,49,MEDIUM,2025-08-24 22:57:51.363,1,NULL
7785,1477,1219,66,HIGH,2024-08-02 22:37:51.370,0,NULL
7786,4331,6737,13,HIGH,2025-06-08 06:37:51.380,1,NULL
7787,420,5987,69,MEDIUM,2025-06-09 07:09:51.387,0,NULL
7788,753,4580,28,MEDIUM,2024-04-06 21:31:51.393,0,NULL
7789,325,2837,5,CRITICAL,2024-05-08 04:10:51.403,0,6450
7790,3050,1652,79,HIGH,2024-08-18 08:43:51.410,0,NULL
7791,9289,3463,87,MEDIUM,2024-04-01 00:41:51.417,1,NULL
7792,7492,1566,51,HIGH,2024-12-24 13:55:51.423,0,NULL
7793,7879,1697,96,LOW,2024-06-20 09:02:51.433,0,9480
7794,8287,6864,28,LOW,2025-01-19 18:16:51.440,0,NULL
7795,2451,2295,51,HIGH,2025-03-09 10:01:51.450,1,4364
7796,6132,3950,81,LOW,2024-04-17 13:50:51.457,0,NULL
7797,5643,2293,87,LOW,2024-03-22 14:05:51.467,0,NULL
7798,3489,1023,100,CRITICAL,2024-08-24 10:42:51.480,1,4168
7799,6291,3180,53,MEDIUM,2025-03-20 18:09:51.490,0,NULL
7800,7054,6638,39,LOW,2024-12-07 00:50:51.500,0,NULL
7801,3593,4586,87,HIGH,2024-03-06 05:43:51.510,0,NULL
7802,8948,2190,44,CRITICAL,2025-07-03 11:36:51.517,1,NULL
7803,1625,6878,3,CRITICAL,2025-08-16 15:00:51.527,0,NULL
7804,5641,7344,56,MEDIUM,2026-01-14 03:02:51.533,0,NULL
7805,3247,6185,48,MEDIUM,2024-11-28 10:19:51.547,0,2686
7806,4385,7434,3,CRITICAL,2024-05-09 16:08:51.557,1,NULL
7807,7599,5844,8,MEDIUM,2024-12-27 05:59:51.563,0,NULL
7808,9069,1608,80,MEDIUM,2025-01-01 15:06:51.573,0,NULL
7809,1225,6950,89,MEDIUM,2024-09-08 10:01:51.580,0,NULL
7810,8861,2016,50,LOW,2024-12-21 20:06:51.593,0,7760
7811,5710,1871,93,MEDIUM,2025-08-15 11:49:51.603,1,NULL
7812,8107,6457,13,LOW,2025-09-06 23:15:51.613,0,5380
7813,1311,1807,78,LOW,2025-03-27 06:17:51.627,1,7943
7814,5221,1430,18,CRITICAL,2025-12-31 07:53:51.633,1,NULL
7815,1998,7837,5,CRITICAL,2026-01-06 20:45:51.647,0,9944
7816,6328,2561,27,LOW,2025-01-27 09:51:51.653,0,NULL
7817,4184,6490,95,LOW,2026-01-16 00:48:51.660,1,NULL
7818,5027,1205,88,HIGH,2024-11-28 02:05:51.670,0,NULL
7819,7830,73,3,MEDIUM,2025-05-30 14:34:51.677,0,NULL
7820,2982,621,32,CRITICAL,2024-06-04 03:16:51.687,0,NULL
7821,6555,931,28,MEDIUM,2025-07-04 01:05:51.693,0,NULL
7822,7665,2456,73,CRITICAL,2025-04-29 06:10:51.700,1,NULL
7823,4673,6638,59,HIGH,2024-03-27 10:01:51.707,0,NULL
7824,2094,5363,4,HIGH,2025-09-05 02:09:51.717,0,NULL
7825,8351,7010,82,MEDIUM,2025-08-14 01:30:51.723,0,NULL
7826,4535,6786,83,MEDIUM,2024-10-11 16:35:51.730,0,NULL
7827,2370,8453,14,CRITICAL,2025-03-03 08:15:51.737,1,NULL
7828,5799,5360,6,CRITICAL,2025-01-01 09:29:51.747,0,NULL
7829,2735,6811,100,LOW,2024-04-21 23:38:51.757,0,6486
7830,2903,7867,90,LOW,2025-03-26 05:40:51.767,0,NULL
7831,8608,1485,15,HIGH,2024-04-17 10:27:51.773,0,NULL
7832,2618,7857,87,MEDIUM,2025-10-17 02:36:51.787,0,8324
7833,4793,651,100,MEDIUM,2024-04-25 15:22:51.793,0,NULL
7834,445,3248,6,LOW,2024-12-25 11:49:51.803,0,NULL
7835,6420,751,70,MEDIUM,2026-02-03 10:51:51.817,1,7302
7836,2333,5727,89,CRITICAL,2025-04-29 22:11:51.827,0,2911
7837,8207,8823,59,HIGH,2025-04-02 09:29:51.837,0,NULL
7838,2337,2323,41,MEDIUM,2024-05-21 18:06:51.843,0,NULL
7839,5846,7228,6,HIGH,2024-09-08 05:59:51.853,1,NULL
7840,7698,1547,29,CRITICAL,2025-01-17 07:26:51.860,0,NULL
7841,4308,3500,19,HIGH,2025-04-27 10:37:51.870,0,NULL
7842,6643,4693,53,CRITICAL,2024-12-17 03:28:51.877,0,NULL
7843,5171,6552,29,HIGH,2025-12-03 03:30:51.887,0,NULL
7844,8693,2185,83,LOW,2025-11-23 05:05:51.897,0,2215
7845,3287,6346,85,HIGH,2025-03-20 03:17:51.907,0,NULL
7846,7427,512,62,LOW,2025-06-26 14:38:51.920,0,1837
7847,8853,3304,24,HIGH,2024-05-05 06:59:51.927,0,NULL
7848,9176,7154,6,MEDIUM,2025-10-25 13:12:51.940,0,NULL
7849,5465,4314,93,LOW,2025-10-31 08:15:51.947,0,NULL
7850,4901,7231,98,MEDIUM,2024-05-02 16:22:51.953,0,NULL
7851,1400,2155,44,CRITICAL,2025-04-17 10:58:51.963,0,NULL
7852,2592,8741,58,LOW,2024-12-01 10:57:51.970,1,NULL
7853,7034,2801,80,CRITICAL,2026-01-22 06:55:51.980,0,NULL
7854,7362,8188,31,HIGH,2025-12-10 11:37:51.990,0,NULL
7855,4128,1584,50,MEDIUM,2025-10-20 23:34:51.997,0,NULL
7856,3884,1331,93,MEDIUM,2025-09-02 00:39:52.007,0,NULL
7857,6323,4072,57,HIGH,2026-01-28 07:39:52.017,0,NULL
7858,7291,1663,69,LOW,2024-10-22 23:41:52.023,0,NULL
7859,2376,1372,41,LOW,2024-10-21 18:03:52.030,1,NULL
7860,7903,409,34,LOW,2024-09-21 20:11:52.040,0,NULL
7861,1065,5500,26,CRITICAL,2024-10-01 01:23:52.050,0,NULL
7862,3277,672,47,HIGH,2025-10-18 19:23:52.057,0,NULL
7863,6688,7593,47,LOW,2025-12-14 20:08:52.063,0,NULL
7864,8849,4769,52,LOW,2025-03-23 17:24:52.073,0,NULL
7865,4410,698,34,HIGH,2025-09-12 05:15:52.080,0,NULL
7866,5175,1664,34,LOW,2024-12-11 23:41:52.090,1,NULL
7867,6742,5177,22,CRITICAL,2024-06-24 21:57:52.100,0,2414
7868,5735,7808,37,CRITICAL,2025-12-10 03:51:52.110,1,NULL
7869,3492,5404,35,HIGH,2025-09-19 15:27:52.117,0,NULL
7870,401,8552,28,MEDIUM,2024-10-28 23:44:52.127,0,NULL
7871,3375,2901,29,LOW,2024-10-11 15:18:52.133,0,NULL
7872,2426,2823,56,HIGH,2025-04-10 13:17:52.143,0,NULL
7873,6790,7686,89,LOW,2025-04-18 08:37:52.153,0,NULL
7874,1926,3558,14,HIGH,2025-01-07 10:36:52.160,0,NULL
7875,9958,1816,79,CRITICAL,2024-04-09 05:36:52.170,0,NULL
7876,2042,2572,13,MEDIUM,2025-10-01 22:18:52.177,0,NULL
7877,6411,5285,58,MEDIUM,2025-08-19 11:59:52.250,1,4705
7878,4525,1015,30,CRITICAL,2025-04-01 06:51:52.270,0,NULL
7879,5856,1992,2,HIGH,2025-08-21 09:32:52.280,0,NULL
7880,8619,3407,80,CRITICAL,2025-08-19 23:39:52.297,1,9254
7881,4727,2952,64,HIGH,2026-01-21 04:16:52.307,0,NULL
7882,5188,8105,70,MEDIUM,2025-01-26 15:08:52.317,0,NULL
7883,4234,4177,43,LOW,2025-11-11 08:48:52.323,1,NULL
7884,2100,1095,13,LOW,2026-01-18 01:31:52.333,0,NULL
7885,3777,6313,92,LOW,2024-06-06 15:55:52.340,1,NULL
7886,7975,6860,73,MEDIUM,2025-04-02 02:54:52.350,0,NULL
7887,7442,6994,22,MEDIUM,2024-08-22 00:32:52.357,0,NULL
7888,7088,39,10,HIGH,2024-06-01 18:27:52.370,1,6794
7889,4021,5061,98,MEDIUM,2025-09-19 15:40:52.377,1,NULL
7890,3084,1446,50,CRITICAL,2025-09-03 22:17:52.383,0,NULL
7891,6836,3203,59,HIGH,2025-09-13 23:57:52.390,0,NULL
7892,8506,3833,30,MEDIUM,2025-10-07 04:29:52.400,0,NULL
7893,972,4763,5,MEDIUM,2025-10-04 08:29:52.407,0,NULL
7894,3302,6330,78,MEDIUM,2026-01-07 20:58:52.413,0,NULL
7895,5506,7694,27,CRITICAL,2025-12-01 11:11:52.420,0,NULL
7896,4376,6159,29,MEDIUM,2025-07-27 02:35:52.427,0,NULL
7897,5781,5186,5,HIGH,2025-08-09 19:31:52.433,1,NULL
7898,3099,5880,69,CRITICAL,2025-05-03 08:48:52.440,0,NULL
7899,4058,3037,25,CRITICAL,2024-03-12 08:19:52.450,0,1140
7900,3311,1829,87,CRITICAL,2024-11-04 15:12:52.460,0,8018
7901,7916,5015,90,CRITICAL,2024-12-13 10:44:52.467,0,NULL
7902,2202,2288,68,HIGH,2025-03-13 17:10:52.473,0,NULL
7903,8117,6272,95,HIGH,2024-06-24 22:00:52.480,0,NULL
7904,1461,3265,23,LOW,2025-12-12 12:17:52.487,0,NULL
7905,5420,5082,15,LOW,2025-12-10 12:42:52.493,1,NULL
7906,9335,6842,93,LOW,2025-08-17 10:43:52.500,0,NULL
