profile_id,user_id,avg_transaction_amount,avg_daily_transactions,common_country,usual_login_hour,risk_pattern_score,last_updated
8813,7485,512.67,0.00,UK,1,60,2026-02-08 19:22:27.033
8814,2707,906.06,0.00,USA,23,61,2026-02-08 19:22:27.053
8815,446,8827.44,1.00,Shqipëri,17,41,2026-02-08 19:22:27.073
8816,4924,5717.10,0.01,Shqipëri,11,47,2026-02-08 19:22:27.097
8817,4982,145.08,0.00,Shqipëri,2,1,2026-02-08 19:22:27.117
8818,5851,2681.55,0.00,Kosove,14,13,2026-02-08 19:22:27.140
8819,5553,833.53,0.00,Kosove,14,20,2026-02-08 19:22:27.160
8820,8479,881.96,0.00,Kosove,23,21,2026-02-08 19:22:27.173
8821,2203,8260.78,1.00,Kosove,23,85,2026-02-08 19:22:27.193
8822,9973,710.95,0.00,Kosove,23,27,2026-02-08 19:22:27.207
8823,9924,757.42,0.00,UK,9,67,2026-02-08 19:22:27.220
8824,2246,73.25,0.00,Germany,7,53,2026-02-08 19:22:27.233
8825,9670,5161.20,0.01,Germany,7,72,2026-02-08 19:22:27.257
8826,7662,806.05,1.00,Germany,7,74,2026-02-08 19:22:27.277
8827,6004,903.46,0.00,Shqipëri,17,35,2026-02-08 19:22:27.293
8828,1421,320.69,0.00,UK,7,79,2026-02-08 19:22:27.313
8829,5313,6997.22,0.01,Kosove,4,96,2026-02-08 19:22:27.330
8830,2087,4822.74,0.00,Kosove,15,16,2026-02-08 19:22:27.350
8831,5214,259.26,0.00,USA,11,19,2026-02-08 19:22:27.367
8832,5848,11.94,0.00,Kosove,18,41,2026-02-08 19:22:27.387
8833,6079,5883.74,0.02,Kosove,18,38,2026-02-08 19:22:27.407
8834,3727,4592.16,0.01,Germany,20,49,2026-02-08 19:22:27.427
8835,3017,416.53,0.00,Shqipëri,0,20,2026-02-08 19:22:27.443
8836,2318,34.66,0.00,UK,6,6,2026-02-08 19:22:27.460
8837,2559,5491.89,0.01,Kosove,13,87,2026-02-08 19:22:27.483
8838,3105,3347.89,1.00,USA,6,12,2026-02-08 19:22:27.503
8839,1940,545.86,0.00,Shqipëri,7,94,2026-02-08 19:22:27.530
8840,7091,334.00,0.00,Shqipëri,7,50,2026-02-08 19:22:27.550
8841,9028,2184.11,1.00,Shqipëri,7,13,2026-02-08 19:22:27.573
8842,6284,420.83,0.00,Shqipëri,7,42,2026-02-08 19:22:27.593
8843,6770,9251.83,1.00,Shqipëri,3,21,2026-02-08 19:22:27.613
8844,4983,321.83,0.00,Shqipëri,19,57,2026-02-08 19:22:27.627
8845,8222,7887.30,1.00,USA,19,5,2026-02-08 19:22:27.647
8846,204,6478.48,0.01,USA,2,63,2026-02-08 19:22:27.663
8847,2799,3385.98,0.01,UK,16,60,2026-02-08 19:22:27.683
8848,4178,3718.09,1.00,Kosove,7,3,2026-02-08 19:22:27.700
8849,4386,114.29,1.00,Germany,15,9,2026-02-08 19:22:27.717
8850,4164,2617.65,0.00,Kosove,15,91,2026-02-08 19:22:27.737
8851,4864,523.02,0.00,USA,22,91,2026-02-08 19:22:27.750
8852,536,12.99,0.00,USA,22,13,2026-02-08 19:22:27.767
8853,7707,4821.48,0.01,USA,22,6,2026-02-08 19:22:27.787
8854,3980,1931.94,1.00,Kosove,1,26,2026-02-08 19:22:27.803
8855,5011,5906.98,0.01,Kosove,1,27,2026-02-08 19:22:27.820
8856,1831,2986.90,1.00,Germany,20,3,2026-02-08 19:22:27.840
8857,7983,4361.52,0.01,UK,23,33,2026-02-08 19:22:27.857
8858,7856,4483.79,0.01,UK,23,53,2026-02-08 19:22:27.873
8859,2490,257.99,0.00,UK,14,46,2026-02-08 19:22:27.890
8860,4970,297.33,0.00,Shqipëri,2,88,2026-02-08 19:22:27.907
8861,9199,6100.04,0.01,Shqipëri,2,42,2026-02-08 19:22:27.923
8862,2946,5640.57,1.00,Shqipëri,2,24,2026-02-08 19:22:27.940
8863,5757,4859.96,1.00,Shqipëri,2,82,2026-02-08 19:22:27.953
8864,3372,759.73,0.00,Germany,18,100,2026-02-08 19:22:27.970
8865,6364,952.32,0.00,Germany,22,32,2026-02-08 19:22:27.987
8866,3692,227.01,0.00,UK,5,74,2026-02-08 19:22:28.000
8867,1821,213.32,0.00,UK,5,79,2026-02-08 19:22:28.017
8868,8185,6897.01,0.01,USA,8,78,2026-02-08 19:22:28.040
8869,7794,420.07,0.00,USA,4,25,2026-02-08 19:22:28.053
8870,9586,388.78,0.00,USA,4,15,2026-02-08 19:22:28.073
8871,7347,256.15,0.00,Kosove,5,26,2026-02-08 19:22:28.090
8872,5735,3209.32,0.02,Kosove,7,89,2026-02-08 19:22:28.110
8873,7797,481.74,0.00,Shqipëri,16,71,2026-02-08 19:22:28.123
8874,4742,337.71,0.00,Shqipëri,16,40,2026-02-08 19:22:28.137
8875,719,6873.89,0.01,Shqipëri,6,66,2026-02-08 19:22:28.157
8876,6460,328.21,1.00,USA,5,66,2026-02-08 19:22:28.177
8877,5792,6501.04,1.00,UK,1,96,2026-02-08 19:22:28.197
8878,5525,899.35,0.00,Kosove,21,62,2026-02-08 19:22:28.210
8879,904,920.56,0.00,UK,0,6,2026-02-08 19:22:28.223
8880,5815,3651.16,0.01,Shqipëri,23,27,2026-02-08 19:22:28.243
8881,5283,321.68,0.00,Germany,3,18,2026-02-08 19:22:28.257
8882,4546,7608.04,1.00,Shqipëri,22,65,2026-02-08 19:22:28.277
8883,7760,4766.27,1.00,UK,6,8,2026-02-08 19:22:28.297
8884,2200,138.33,0.00,UK,12,65,2026-02-08 19:22:28.310
8885,2864,195.96,0.00,UK,20,5,2026-02-08 19:22:28.327
8886,2709,557.89,0.00,Kosove,23,18,2026-02-08 19:22:28.340
8887,4866,2109.28,0.04,Shqipëri,6,17,2026-02-08 19:22:28.360
8888,2957,33.49,0.00,UK,6,92,2026-02-08 19:22:28.373
8889,3476,5466.64,0.01,Shqipëri,21,87,2026-02-08 19:22:28.393
8890,7053,914.15,0.00,UK,20,38,2026-02-08 19:22:28.410
8891,9859,716.74,0.00,Shqipëri,3,62,2026-02-08 19:22:28.423
8892,8221,4671.63,1.00,UK,17,65,2026-02-08 19:22:28.443
8893,1390,700.67,0.00,Shqipëri,5,50,2026-02-08 19:22:28.457
8894,5209,356.35,0.00,UK,16,40,2026-02-08 19:22:28.477
8895,3529,1708.04,0.02,UK,16,69,2026-02-08 19:22:28.493
8896,4057,630.41,0.00,UK,16,14,2026-02-08 19:22:28.517
8897,8895,5625.97,0.02,UK,3,69,2026-02-08 19:22:28.537
8898,5285,187.55,0.00,USA,7,9,2026-02-08 19:22:28.550
8899,9823,905.68,0.00,USA,2,78,2026-02-08 19:22:28.563
8900,4560,203.09,0.00,USA,2,20,2026-02-08 19:22:28.583
8901,5637,5080.05,0.01,UK,3,49,2026-02-08 19:22:28.603
8902,3249,734.56,0.00,USA,18,30,2026-02-08 19:22:28.620
8903,223,8444.74,1.00,USA,14,90,2026-02-08 19:22:28.640
8904,5033,371.52,0.00,UK,12,49,2026-02-08 19:22:28.660
8905,1931,6578.53,0.01,UK,11,31,2026-02-08 19:22:28.680
8906,1183,682.35,0.00,UK,11,5,2026-02-08 19:22:28.697
8907,1659,5927.84,0.01,UK,20,68,2026-02-08 19:22:28.717
8908,1242,464.58,0.00,UK,22,68,2026-02-08 19:22:28.730
8909,2701,4884.96,0.02,Shqipëri,3,82,2026-02-08 19:22:28.763
8910,2692,5482.86,0.01,UK,17,32,2026-02-08 19:22:28.790
8911,2925,4667.35,1.00,Kosove,3,32,2026-02-08 19:22:28.810
8912,7208,5715.90,0.01,USA,11,58,2026-02-08 19:22:28.837
8913,2449,6501.04,0.03,USA,22,96,2026-02-08 19:22:28.860
8914,2253,227.73,0.00,USA,23,37,2026-02-08 19:22:28.880
8915,7968,271.56,0.00,UK,3,28,2026-02-08 19:22:28.897
8916,5580,755.71,0.00,UK,22,17,2026-02-08 19:22:28.917
8917,9555,4485.99,0.05,UK,7,54,2026-02-08 19:22:28.940
8918,1061,907.87,0.00,USA,5,93,2026-02-08 19:22:28.960
8919,9331,64.49,0.00,USA,17,75,2026-02-08 19:22:28.977
8920,3564,6689.18,1.00,USA,8,71,2026-02-08 19:22:28.997
8921,2761,6283.03,0.01,UK,16,58,2026-02-08 19:22:29.020
8922,5231,7811.37,1.00,Germany,16,60,2026-02-08 19:22:29.040
8923,412,5495.92,0.00,USA,3,11,2026-02-08 19:22:29.053
8924,9528,697.62,0.00,Germany,20,44,2026-02-08 19:22:29.073
8925,2147,525.53,0.00,Kosove,9,100,2026-02-08 19:22:29.090
8926,4721,539.38,0.00,USA,17,54,2026-02-08 19:22:29.100
8927,9986,2451.18,1.00,USA,4,74,2026-02-08 19:22:29.117
8928,498,245.64,0.00,UK,11,14,2026-02-08 19:22:29.127
8929,7357,697.68,0.00,UK,10,92,2026-02-08 19:22:29.137
8930,1243,613.55,0.00,Germany,18,96,2026-02-08 19:22:29.153
8931,2351,653.59,0.00,Kosove,9,81,2026-02-08 19:22:29.163
8932,4965,6357.54,1.00,Germany,22,78,2026-02-08 19:22:29.183
8933,8631,510.52,0.00,Germany,22,62,2026-02-08 19:22:29.197
8934,6597,299.22,0.00,USA,10,15,2026-02-08 19:22:29.207
8935,2752,6313.25,0.01,UK,12,54,2026-02-08 19:22:29.223
8936,7125,6895.24,1.00,Shqipëri,2,23,2026-02-08 19:22:29.240
8937,7745,185.10,0.00,Shqipëri,2,74,2026-02-08 19:22:29.257
8938,4856,4924.05,0.01,Kosove,11,68,2026-02-08 19:22:29.277
8939,5947,415.41,0.00,Kosove,20,63,2026-02-08 19:22:29.293
8940,1409,862.18,0.00,Kosove,18,0,2026-02-08 19:22:29.310
8941,7674,79.48,0.00,Germany,12,71,2026-02-08 19:22:29.320
8942,9030,9984.00,1.00,Germany,19,14,2026-02-08 19:22:29.340
8943,4258,5442.28,0.01,Shqipëri,22,58,2026-02-08 19:22:29.360
8944,8859,796.43,0.00,Germany,20,30,2026-02-08 19:22:29.377
8945,8788,88.86,0.00,Germany,20,8,2026-02-08 19:22:29.390
8946,3144,888.83,0.00,Shqipëri,12,21,2026-02-08 19:22:29.403
8947,8265,869.61,0.00,UK,20,34,2026-02-08 19:22:29.417
8948,1088,711.46,0.00,Shqipëri,23,40,2026-02-08 19:22:29.440
8949,1138,398.24,0.00,Kosove,3,78,2026-02-08 19:22:29.467
8950,1696,488.05,0.00,Kosove,3,65,2026-02-08 19:22:29.487
8951,4149,3813.74,0.01,USA,23,32,2026-02-08 19:22:29.513
8952,1436,2332.69,1.00,Shqipëri,10,48,2026-02-08 19:22:29.533
8953,8058,898.25,0.00,UK,18,76,2026-02-08 19:22:29.557
8954,7264,229.99,0.00,Germany,8,73,2026-02-08 19:22:29.577
8955,7456,992.22,0.00,Germany,8,96,2026-02-08 19:22:29.597
8956,6855,2357.62,1.00,Germany,8,12,2026-02-08 19:22:29.617
8957,6544,9210.94,1.00,UK,6,3,2026-02-08 19:22:29.640
8958,4993,5413.19,0.01,UK,6,76,2026-02-08 19:22:29.660
8959,2003,495.05,0.00,Shqipëri,13,30,2026-02-08 19:22:29.680
8960,8154,514.67,0.00,Germany,3,36,2026-02-08 19:22:29.693
8961,6380,389.83,0.00,Kosove,20,91,2026-02-08 19:22:29.710
8962,1081,65.91,0.00,Shqipëri,8,73,2026-02-08 19:22:29.723
8963,1439,4287.82,0.05,Germany,15,49,2026-02-08 19:22:29.747
8964,2967,6079.25,0.01,Kosove,8,24,2026-02-08 19:22:29.793
8965,4778,4139.34,0.01,USA,21,15,2026-02-08 19:22:29.830
8966,1223,324.50,0.00,Germany,12,19,2026-02-08 19:22:29.863
8967,3897,458.36,0.00,USA,0,53,2026-02-08 19:22:29.887
8968,2772,94.96,0.00,USA,0,55,2026-02-08 19:22:29.903
8969,7097,7199.57,0.01,Shqipëri,21,0,2026-02-08 19:22:29.927
8970,3097,3332.50,1.00,USA,21,28,2026-02-08 19:22:29.947
8971,9916,408.23,0.00,Shqipëri,3,99,2026-02-08 19:22:29.963
8972,7042,8116.59,1.00,Shqipëri,3,60,2026-02-08 19:22:29.983
8973,8127,330.43,0.00,Shqipëri,21,0,2026-02-08 19:22:29.997
8974,7739,8710.94,1.00,USA,9,54,2026-02-08 19:22:30.020
8975,8332,795.24,0.00,USA,9,71,2026-02-08 19:22:30.033
8976,7297,449.57,0.00,UK,21,49,2026-02-08 19:22:30.053
8977,3694,0.94,0.00,UK,19,92,2026-02-08 19:22:30.073
8978,7528,291.42,0.00,UK,13,66,2026-02-08 19:22:30.093
8979,6573,4040.76,0.03,USA,1,50,2026-02-08 19:22:30.117
8980,3091,4286.38,0.06,USA,1,24,2026-02-08 19:22:30.177
8981,5012,968.62,0.00,USA,1,7,2026-02-08 19:22:30.223
8982,7585,1200.41,1.00,Kosove,23,77,2026-02-08 19:22:30.247
8983,5204,6999.90,0.01,Kosove,23,59,2026-02-08 19:22:30.270
8984,9419,4241.83,0.01,Kosove,12,88,2026-02-08 19:22:30.290
8985,8971,2124.58,0.01,Germany,16,18,2026-02-08 19:22:30.310
8986,192,9701.56,1.00,USA,19,27,2026-02-08 19:22:30.330
8987,982,895.43,0.00,UK,13,67,2026-02-08 19:22:30.343
8988,4444,5213.06,1.00,Kosove,7,41,2026-02-08 19:22:30.360
8989,7052,899.36,0.00,Shqipëri,10,21,2026-02-08 19:22:30.377
8990,68,443.43,0.00,Germany,3,45,2026-02-08 19:22:30.387
8991,8480,6868.96,1.00,USA,14,59,2026-02-08 19:22:30.400
8992,5510,3496.63,1.00,UK,7,36,2026-02-08 19:22:30.417
8993,7885,946.20,0.00,USA,19,56,2026-02-08 19:22:30.433
8994,8226,2638.63,0.01,Shqipëri,19,98,2026-02-08 19:22:30.450
8995,9290,2731.76,1.00,Germany,19,14,2026-02-08 19:22:30.467
8996,1858,143.33,0.00,Germany,19,56,2026-02-08 19:22:30.477
8997,6947,3639.97,1.00,Shqipëri,13,84,2026-02-08 19:22:30.493
8998,1591,315.49,1.00,Shqipëri,13,38,2026-02-08 19:22:30.510
8999,4282,8826.23,0.07,Kosove,7,48,2026-02-08 19:22:30.527
9000,1317,4845.14,0.00,Kosove,6,5,2026-02-08 19:22:30.540
9001,2245,649.23,0.00,Kosove,6,65,2026-02-08 19:22:30.550
9002,2284,187.46,0.00,Germany,5,70,2026-02-08 19:22:30.563
9003,8364,3061.05,0.00,Shqipëri,17,2,2026-02-08 19:22:30.580
9004,765,4257.39,0.03,UK,10,17,2026-02-08 19:22:30.597
9005,1331,653.27,0.00,Shqipëri,2,27,2026-02-08 19:22:30.607
9006,1395,559.43,0.00,USA,6,37,2026-02-08 19:22:30.620
9007,1629,3793.60,0.00,Shqipëri,9,52,2026-02-08 19:22:30.643
9008,3145,673.46,0.00,USA,21,88,2026-02-08 19:22:30.660
9009,1396,813.77,0.00,Shqipëri,2,15,2026-02-08 19:22:30.680
9010,6351,5426.02,0.00,Germany,9,0,2026-02-08 19:22:30.700
9011,4413,458.08,0.00,Kosove,9,15,2026-02-08 19:22:30.713
9012,9955,784.65,0.00,Shqipëri,11,71,2026-02-08 19:22:30.733
9013,7637,538.28,0.00,Shqipëri,12,99,2026-02-08 19:22:30.750
9014,3049,4325.15,1.00,USA,9,79,2026-02-08 19:22:30.770
9015,4501,119.57,0.00,USA,9,22,2026-02-08 19:22:30.787
9016,2260,188.61,1.00,USA,1,51,2026-02-08 19:22:30.807
9017,7865,503.46,0.03,Shqipëri,2,85,2026-02-08 19:22:30.827
9018,2430,240.04,0.00,USA,3,52,2026-02-08 19:22:30.843
9019,7614,402.95,0.00,Shqipëri,8,93,2026-02-08 19:22:30.860
9020,335,6896.37,1.00,Germany,3,99,2026-02-08 19:22:30.877
9021,2638,8781.22,1.00,Germany,13,60,2026-02-08 19:22:30.897
9022,528,4117.59,0.01,USA,6,35,2026-02-08 19:22:30.913
9023,5906,634.20,0.00,USA,6,16,2026-02-08 19:22:30.927
9024,4635,243.83,0.00,USA,22,26,2026-02-08 19:22:30.947
9025,2674,94.54,0.00,USA,13,79,2026-02-08 19:22:30.960
9026,1972,590.54,0.00,USA,13,75,2026-02-08 19:22:30.973
9027,6442,6527.41,0.01,Kosove,2,11,2026-02-08 19:22:30.993
9028,4787,781.56,0.00,Shqipëri,23,0,2026-02-08 19:22:31.010
9029,7227,20.41,0.00,Shqipëri,15,50,2026-02-08 19:22:31.030
9030,7598,6157.60,1.00,Shqipëri,22,70,2026-02-08 19:22:31.053
9031,6061,1759.95,1.00,USA,1,48,2026-02-08 19:22:31.073
9032,6254,4871.50,0.02,Kosove,6,50,2026-02-08 19:22:31.093
9033,1084,55.34,0.00,Kosove,6,38,2026-02-08 19:22:31.113
9034,9893,529.03,0.00,USA,4,44,2026-02-08 19:22:31.133
9035,37,359.41,0.00,Kosove,6,45,2026-02-08 19:22:31.147
9036,4767,558.66,0.00,Germany,17,14,2026-02-08 19:22:31.160
9037,311,761.20,0.00,Shqipëri,23,11,2026-02-08 19:22:31.173
9038,2301,88.37,0.00,USA,15,76,2026-02-08 19:22:31.190
9039,731,572.10,0.00,Kosove,21,31,2026-02-08 19:22:31.210
9040,3080,509.76,0.00,Kosove,21,80,2026-02-08 19:22:31.223
9041,7364,902.27,0.00,Shqipëri,3,33,2026-02-08 19:22:31.233
9042,4782,1591.13,0.01,UK,12,39,2026-02-08 19:22:31.253
9043,8435,353.51,0.00,Germany,0,59,2026-02-08 19:22:31.267
9044,4919,111.92,0.00,Shqipëri,11,0,2026-02-08 19:22:31.287
9045,949,8477.22,0.02,Shqipëri,20,77,2026-02-08 19:22:31.307
9046,6100,805.78,0.00,Kosove,8,25,2026-02-08 19:22:31.320
9047,3480,6359.82,1.00,Kosove,8,15,2026-02-08 19:22:31.340
9048,5554,6971.92,0.01,UK,16,1,2026-02-08 19:22:31.357
9049,6194,473.44,0.00,Kosove,9,84,2026-02-08 19:22:31.370
9050,3160,689.03,0.00,USA,21,64,2026-02-08 19:22:31.383
9051,15,4845.21,0.01,Germany,4,55,2026-02-08 19:22:31.400
9052,8558,9164.69,1.00,Germany,4,3,2026-02-08 19:22:31.420
9053,9999,921.07,0.00,USA,8,91,2026-02-08 19:22:31.433
9054,2513,6183.46,0.01,Kosove,0,62,2026-02-08 19:22:31.453
9055,3790,7907.55,1.00,Kosove,0,84,2026-02-08 19:22:31.477
9056,1603,281.16,0.00,Kosove,0,78,2026-02-08 19:22:31.490
9057,3385,735.09,0.00,USA,7,81,2026-02-08 19:22:31.510
9058,1866,7190.88,1.00,Germany,2,29,2026-02-08 19:22:31.533
9059,990,903.88,0.00,Germany,2,82,2026-02-08 19:22:31.550
9060,1127,3620.48,0.01,UK,4,57,2026-02-08 19:22:31.570
9061,5409,6450.26,1.00,USA,10,69,2026-02-08 19:22:31.593
9062,7350,855.14,0.00,USA,10,89,2026-02-08 19:22:31.610
9063,8875,661.07,1.00,UK,17,65,2026-02-08 19:22:31.630
9064,7484,828.12,0.00,Germany,23,64,2026-02-08 19:22:31.650
9065,1343,45.44,0.00,Germany,23,32,2026-02-08 19:22:31.667
9066,249,3447.12,0.25,Germany,23,82,2026-02-08 19:22:31.687
9067,4069,7089.62,1.00,USA,15,68,2026-02-08 19:22:31.707
9068,9731,212.49,0.00,USA,7,100,2026-02-08 19:22:31.730
9069,309,6094.61,1.00,Kosove,0,18,2026-02-08 19:22:31.747
9070,5999,6175.37,0.01,Shqipëri,1,6,2026-02-08 19:22:31.767
9071,9654,905.54,0.00,Shqipëri,1,11,2026-02-08 19:22:31.777
9072,3606,411.72,0.00,Kosove,19,80,2026-02-08 19:22:31.793
9073,4676,325.39,0.00,USA,2,98,2026-02-08 19:22:31.807
9074,535,331.33,0.00,USA,2,88,2026-02-08 19:22:31.817
9075,8189,185.67,0.00,USA,15,73,2026-02-08 19:22:31.833
9076,6733,772.32,0.00,USA,6,35,2026-02-08 19:22:31.850
9077,2390,4571.88,0.02,Kosove,0,94,2026-02-08 19:22:31.867
9078,9851,649.23,0.00,USA,22,70,2026-02-08 19:22:31.883
9079,3300,7983.00,1.00,Shqipëri,2,81,2026-02-08 19:22:31.900
9080,3807,5108.38,0.01,UK,15,10,2026-02-08 19:22:31.917
9081,3148,8946.75,0.02,USA,3,55,2026-02-08 19:22:31.930
9082,4928,694.52,0.00,UK,4,72,2026-02-08 19:22:31.943
9083,3783,3879.31,0.01,USA,20,84,2026-02-08 19:22:31.957
9084,2114,679.85,0.00,Germany,15,82,2026-02-08 19:22:31.970
9085,6826,5946.47,1.00,USA,21,72,2026-02-08 19:22:31.983
9086,3494,76.20,0.00,UK,21,69,2026-02-08 19:22:31.993
9087,1841,688.80,0.00,Shqipëri,8,80,2026-02-08 19:22:32.013
9088,8844,581.89,0.00,USA,9,51,2026-02-08 19:22:32.030
9089,53,36.11,0.00,Shqipëri,21,67,2026-02-08 19:22:32.047
9090,7976,3165.59,0.02,Shqipëri,21,80,2026-02-08 19:22:32.067
9091,3909,3863.45,0.01,Kosove,5,13,2026-02-08 19:22:32.093
9092,1221,126.91,0.00,Kosove,5,26,2026-02-08 19:22:32.117
9093,4805,842.08,0.00,Shqipëri,12,84,2026-02-08 19:22:32.140
9094,8877,511.03,0.00,USA,3,81,2026-02-08 19:22:32.153
9095,9459,890.37,0.00,Kosove,20,63,2026-02-08 19:22:32.173
9096,3879,3523.34,0.02,Shqipëri,17,12,2026-02-08 19:22:32.193
9097,2887,2185.68,1.00,Kosove,3,51,2026-02-08 19:22:32.217
9098,4948,6528.16,1.00,USA,14,69,2026-02-08 19:22:32.237
9099,5733,774.96,0.00,Kosove,22,9,2026-02-08 19:22:32.253
9100,3224,122.59,0.00,Germany,13,15,2026-02-08 19:22:32.273
9101,8442,494.51,0.00,Kosove,17,71,2026-02-08 19:22:32.290
9102,6537,403.93,0.00,Shqipëri,10,12,2026-02-08 19:22:32.303
9103,8668,984.75,0.00,UK,15,1,2026-02-08 19:22:32.317
9104,6192,23.83,0.00,Shqipëri,11,90,2026-02-08 19:22:32.330
9105,1060,2977.31,0.01,Shqipëri,9,24,2026-02-08 19:22:32.350
9106,5432,209.10,0.00,Shqipëri,9,48,2026-02-08 19:22:32.367
9107,6622,952.85,0.00,Germany,6,100,2026-02-08 19:22:32.387
9108,8071,596.98,0.00,UK,13,50,2026-02-08 19:22:32.403
9109,4020,13.24,0.00,UK,0,81,2026-02-08 19:22:32.420
9110,7912,720.29,0.00,Shqipëri,13,15,2026-02-08 19:22:32.430
9111,9865,4491.92,1.00,Kosove,0,45,2026-02-08 19:22:32.450
9112,3776,278.07,0.00,Shqipëri,11,42,2026-02-08 19:22:32.463
9113,4728,973.28,0.00,UK,10,87,2026-02-08 19:22:32.487
9114,3689,4998.07,1.00,UK,10,62,2026-02-08 19:22:32.507
9115,9538,916.25,0.00,Kosove,13,0,2026-02-08 19:22:32.520
9116,4607,579.44,0.00,UK,1,27,2026-02-08 19:22:32.540
9117,4614,4456.75,0.01,Germany,9,19,2026-02-08 19:22:32.560
9118,4751,769.69,0.00,USA,18,68,2026-02-08 19:22:32.580
9119,3720,951.09,0.00,UK,12,83,2026-02-08 19:22:32.593
9120,7268,6209.36,0.01,UK,11,42,2026-02-08 19:22:32.613
9121,440,5547.79,1.00,Kosove,6,6,2026-02-08 19:22:32.630
9122,9681,936.01,0.00,Shqipëri,18,35,2026-02-08 19:22:32.650
9123,8298,5655.49,0.01,Kosove,10,96,2026-02-08 19:22:32.670
9124,1416,184.77,0.00,USA,16,61,2026-02-08 19:22:32.687
9125,9911,837.60,0.00,UK,11,62,2026-02-08 19:22:32.700
9126,5885,1310.58,1.00,UK,8,95,2026-02-08 19:22:32.720
9127,5411,3233.51,1.00,UK,22,77,2026-02-08 19:22:32.743
9128,1545,661.31,0.00,Kosove,8,88,2026-02-08 19:22:32.760
9129,7643,532.27,0.00,Shqipëri,1,59,2026-02-08 19:22:32.777
9130,2722,1107.45,1.00,USA,6,22,2026-02-08 19:22:32.797
9131,3294,583.87,0.00,Shqipëri,3,48,2026-02-08 19:22:32.810
9132,65,553.15,0.00,UK,13,5,2026-02-08 19:22:32.823
9133,9215,811.48,0.00,Kosove,13,3,2026-02-08 19:22:32.837
9134,276,424.62,0.00,USA,19,5,2026-02-08 19:22:32.850
9135,5002,8591.37,1.00,USA,19,42,2026-02-08 19:22:32.870
9136,1301,4728.18,0.01,USA,19,9,2026-02-08 19:22:32.887
9137,8950,614.28,0.00,Shqipëri,10,24,2026-02-08 19:22:32.900
9138,4292,760.71,0.00,Shqipëri,10,81,2026-02-08 19:22:32.920
9139,6257,9216.05,1.00,Shqipëri,10,84,2026-02-08 19:22:32.937
9140,5415,3846.73,0.02,USA,20,0,2026-02-08 19:22:32.957
9141,7834,2951.83,0.02,Shqipëri,1,32,2026-02-08 19:22:32.977
9142,699,3559.82,0.01,USA,3,87,2026-02-08 19:22:32.993
9143,2289,520.62,0.00,USA,3,22,2026-02-08 19:22:33.017
9144,7284,488.25,0.00,Germany,11,44,2026-02-08 19:22:33.040
9145,4643,4624.77,0.02,UK,2,35,2026-02-08 19:22:33.067
9146,247,217.14,0.00,Germany,17,10,2026-02-08 19:22:33.083
9147,7146,808.06,0.00,Kosove,14,24,2026-02-08 19:22:33.110
9148,9129,780.35,0.00,Germany,4,87,2026-02-08 19:22:33.133
9149,1391,8164.05,1.00,USA,8,75,2026-02-08 19:22:33.157
9150,1772,627.85,0.00,UK,16,44,2026-02-08 19:22:33.177
9151,3863,6919.38,0.01,Germany,6,68,2026-02-08 19:22:33.197
9152,9429,142.39,0.00,Shqipëri,12,46,2026-02-08 19:22:33.213
9153,8691,454.32,0.00,Kosove,1,29,2026-02-08 19:22:33.237
9154,9396,8841.60,1.00,USA,14,6,2026-02-08 19:22:33.267
9155,6324,8137.25,1.00,Germany,5,9,2026-02-08 19:22:33.293
9156,7162,2069.35,1.00,UK,16,0,2026-02-08 19:22:33.320
9157,3087,5449.56,0.01,UK,16,77,2026-02-08 19:22:33.347
9158,3043,923.23,0.00,Germany,7,59,2026-02-08 19:22:33.367
9159,4736,9536.70,1.00,Kosove,7,77,2026-02-08 19:22:33.390
9160,9371,3457.03,0.02,Shqipëri,14,98,2026-02-08 19:22:33.413
9161,6298,4482.57,0.01,Kosove,4,56,2026-02-08 19:22:33.440
9162,1250,823.05,0.00,Kosove,0,24,2026-02-08 19:22:33.467
9163,2678,7241.72,0.04,USA,8,30,2026-02-08 19:22:33.493
9164,169,965.02,0.00,Shqipëri,14,17,2026-02-08 19:22:33.520
9165,3983,194.56,0.00,UK,10,78,2026-02-08 19:22:33.537
9166,2397,3990.06,0.01,Shqipëri,9,69,2026-02-08 19:22:33.560
9167,8236,7863.53,1.00,USA,15,78,2026-02-08 19:22:33.580
9168,1874,1419.31,1.00,USA,15,39,2026-02-08 19:22:33.600
9169,786,6462.19,0.01,Shqipëri,17,48,2026-02-08 19:22:33.620
9170,3893,5275.10,1.00,Shqipëri,17,80,2026-02-08 19:22:33.637
9171,2633,3523.36,0.01,USA,5,53,2026-02-08 19:22:33.657
9172,4985,962.62,0.00,UK,13,25,2026-02-08 19:22:33.670
9173,2881,902.91,0.00,UK,13,58,2026-02-08 19:22:33.683
9174,9595,22.19,0.00,Kosove,10,96,2026-02-08 19:22:33.703
9175,5659,5033.12,0.01,UK,4,20,2026-02-08 19:22:33.727
9176,5829,821.30,0.00,USA,10,87,2026-02-08 19:22:33.767
9177,6196,4412.78,0.01,USA,1,34,2026-02-08 19:22:33.793
9178,2710,6164.56,0.02,Germany,19,96,2026-02-08 19:22:33.820
9179,3504,1699.48,0.01,USA,3,58,2026-02-08 19:22:33.843
9180,5346,7487.51,1.00,USA,2,14,2026-02-08 19:22:33.867
9181,8005,7544.34,1.00,Germany,9,89,2026-02-08 19:22:33.887
