merchant_id,merchant_name,category,country,risk_score,created_at
4320,Merchant_312599645_4320,Sports,Germany,55,2024-01-18 18:57:00.747
4321,Merchant_2001289726_4321,Education,Spain,20,2024-08-10 18:57:00.747
4322,Merchant_255595421_4322,Furniture,Germany,36,2023-10-18 18:57:00.750
4323,Merchant_374528484_4323,Restaurants,USA,62,2023-09-04 18:57:00.750
4324,Merchant_325612278_4324,Clothing,Netherlands,98,2025-08-13 18:57:00.750
4325,Merchant_2036410403_4325,Groceries,France,7,2023-08-11 18:57:00.750
4326,Merchant_1318927641_4326,Education,Italy,17,2025-09-25 18:57:00.750
4327,Merchant_794747022_4327,Travel,France,93,2024-10-26 18:57:00.750
4328,Merchant_694638615_4328,Restaurants,Spain,91,2024-09-14 18:57:00.750
4329,Merchant_231048541_4329,Automotive,Spain,80,2024-07-24 18:57:00.750
4330,Merchant_1018521005_4330,Groceries,Netherlands,73,2025-06-04 18:57:00.750
4331,Merchant_1531403940_4331,Entertainment,Italy,95,2024-03-06 18:57:00.750
4332,Merchant_1545597593_4332,Electronics,Shqipëri,82,2026-01-28 18:57:00.753
4333,Merchant_1478636786_4333,Furniture,UK,28,2024-07-03 18:57:00.753
4334,Merchant_23936125_4334,Sports,Spain,68,2024-06-17 18:57:00.753
4335,Merchant_1678868849_4335,Groceries,USA,80,2025-11-06 18:57:00.753
4336,Merchant_621066862_4336,Healthcare,Germany,89,2025-07-27 18:57:00.753
4337,Merchant_1075043243_4337,Beauty,Spain,57,2024-05-26 18:57:00.753
4338,Merchant_2137335007_4338,Healthcare,France,64,2025-11-19 18:57:00.753
4339,Merchant_1618476705_4339,Healthcare,Shqipëri,97,2023-11-08 18:57:00.753
4340,Merchant_20390550_4340,Healthcare,Kosove,55,2023-04-16 18:57:00.757
4341,Merchant_256889796_4341,Restaurants,UK,66,2023-10-08 18:57:00.757
4342,Merchant_759231077_4342,Beauty,Italy,35,2026-01-03 18:57:00.757
4343,Merchant_1690747398_4343,Travel,UK,74,2025-02-27 18:57:00.757
4344,Merchant_1302851291_4344,Beauty,Germany,51,2024-09-25 18:57:00.757
4345,Merchant_168132359_4345,Healthcare,Shqipëri,4,2023-03-24 18:57:00.757
4346,Merchant_1608108412_4346,Education,Italy,93,2025-10-18 18:57:00.757
4347,Merchant_1865280023_4347,Education,Kosove,14,2024-02-06 18:57:00.757
4348,Merchant_2005534284_4348,Restaurants,Switzerland,53,2025-12-24 18:57:00.757
4349,Merchant_656609513_4349,Electronics,Kosove,49,2023-05-24 18:57:00.760
4350,Merchant_318080785_4350,Sports,Shqipëri,19,2024-01-20 18:57:00.760
4351,Merchant_1324308197_4351,Healthcare,Kosove,83,2023-08-14 18:57:00.760
4352,Merchant_834650829_4352,Healthcare,Spain,22,2024-09-18 18:57:00.760
4353,Merchant_2016004662_4353,Travel,Kosove,71,2023-08-22 18:57:00.760
4354,Merchant_908724114_4354,Healthcare,Switzerland,84,2023-12-18 18:57:00.760
4355,Merchant_1163777746_4355,Education,USA,48,2024-11-27 18:57:00.760
4356,Merchant_471754534_4356,Electronics,Germany,11,2025-11-20 18:57:00.760
4357,Merchant_1414496423_4357,Electronics,Germany,21,2025-10-11 18:57:00.760
4358,Merchant_453998652_4358,Entertainment,Shqipëri,24,2025-04-18 18:57:00.760
4359,Merchant_1789263219_4359,Education,UK,76,2025-11-06 18:57:00.760
4360,Merchant_1007975071_4360,Electronics,Netherlands,92,2025-09-03 18:57:00.760
4361,Merchant_2127850332_4361,Sports,France,53,2024-01-06 18:57:00.760
4362,Merchant_1025277020_4362,Travel,France,57,2023-06-24 18:57:00.763
4363,Merchant_1621675536_4363,Furniture,Shqipëri,63,2025-05-22 18:57:00.763
4364,Merchant_729103961_4364,Electronics,Shqipëri,47,2024-03-28 18:57:00.763
4365,Merchant_72318459_4365,Clothing,Germany,72,2024-05-23 18:57:00.763
4366,Merchant_1684301919_4366,Restaurants,Spain,97,2026-01-19 18:57:00.763
4367,Merchant_1822096045_4367,Entertainment,Shqipëri,31,2025-11-14 18:57:00.763
4368,Merchant_1730814318_4368,Education,France,22,2024-09-21 18:57:00.763
4369,Merchant_1136426880_4369,Groceries,Switzerland,7,2026-01-01 18:57:00.767
4370,Merchant_1789543415_4370,Furniture,Shqipëri,39,2024-06-27 18:57:00.767
4371,Merchant_1174447214_4371,Groceries,Netherlands,6,2024-11-08 18:57:00.767
4372,Merchant_1525778586_4372,Furniture,Kosove,7,2023-03-30 18:57:00.767
4373,Merchant_1283915959_4373,Beauty,France,70,2025-06-03 18:57:00.767
4374,Merchant_63418839_4374,Healthcare,Switzerland,57,2025-10-25 18:57:00.770
4375,Merchant_1371762512_4375,Electronics,USA,18,2025-06-30 18:57:00.770
4376,Merchant_1049474805_4376,Travel,Switzerland,21,2024-01-19 18:57:00.770
4377,Merchant_1902329617_4377,Education,USA,82,2024-07-16 18:57:00.770
4378,Merchant_1477328005_4378,Beauty,USA,8,2025-02-14 18:57:00.770
4379,Merchant_706858844_4379,Entertainment,USA,40,2025-04-10 18:57:00.770
4380,Merchant_1361877950_4380,Education,Spain,17,2024-04-05 18:57:00.770
4381,Merchant_1154687409_4381,Restaurants,USA,91,2023-06-28 18:57:00.773
4382,Merchant_497488936_4382,Sports,UK,9,2026-01-04 18:57:00.773
4383,Merchant_765303803_4383,Groceries,Shqipëri,39,2023-11-02 18:57:00.773
4384,Merchant_1523824264_4384,Clothing,UK,47,2026-01-23 18:57:00.773
4385,Merchant_656615545_4385,Healthcare,Spain,72,2023-09-02 18:57:00.773
4386,Merchant_574727878_4386,Sports,Kosove,17,2025-04-09 18:57:00.773
4387,Merchant_2098315729_4387,Healthcare,Shqipëri,24,2025-10-05 18:57:00.773
4388,Merchant_308994734_4388,Electronics,Germany,10,2024-07-28 18:57:00.777
4389,Merchant_1021336511_4389,Automotive,Germany,54,2026-01-18 18:57:00.777
4390,Merchant_1588605084_4390,Clothing,Spain,29,2024-04-12 18:57:00.777
4391,Merchant_1949821394_4391,Electronics,Netherlands,10,2025-02-21 18:57:00.777
4392,Merchant_10547557_4392,Restaurants,USA,41,2024-02-10 18:57:00.777
4393,Merchant_137533310_4393,Beauty,UK,73,2024-10-09 18:57:00.777
4394,Merchant_276028454_4394,Automotive,USA,73,2023-04-28 18:57:00.777
4395,Merchant_1377118390_4395,Restaurants,Switzerland,50,2023-07-06 18:57:00.777
4396,Merchant_332100487_4396,Automotive,Germany,62,2023-02-11 18:57:00.777
4397,Merchant_1504992936_4397,Travel,Switzerland,31,2023-08-11 18:57:00.780
4398,Merchant_1449345371_4398,Healthcare,France,87,2025-11-01 18:57:00.780
4399,Merchant_252559829_4399,Restaurants,Germany,42,2024-07-16 18:57:00.780
4400,Merchant_696290940_4400,Groceries,France,10,2024-08-24 18:57:00.780
4401,Merchant_1556247900_4401,Entertainment,USA,29,2024-08-01 18:57:00.780
4402,Merchant_1964350386_4402,Clothing,UK,72,2023-04-16 18:57:00.780
4403,Merchant_1015977924_4403,Healthcare,UK,22,2025-12-12 18:57:00.780
4404,Merchant_661266723_4404,Electronics,USA,48,2024-01-12 18:57:00.780
4405,Merchant_319307950_4405,Clothing,Italy,28,2026-01-02 18:57:00.780
4406,Merchant_1128781981_4406,Beauty,Germany,93,2025-12-21 18:57:00.780
4407,Merchant_1046756678_4407,Restaurants,UK,36,2024-06-29 18:57:00.780
4408,Merchant_1232953699_4408,Clothing,Spain,34,2023-04-13 18:57:00.780
4409,Merchant_1822555386_4409,Sports,France,86,2025-07-26 18:57:00.783
4410,Merchant_843760104_4410,Education,USA,18,2024-11-12 18:57:00.783
4411,Merchant_2117483401_4411,Furniture,Germany,19,2025-03-11 18:57:00.783
4412,Merchant_583378135_4412,Furniture,Netherlands,27,2024-11-24 18:57:00.783
4413,Merchant_1006289846_4413,Restaurants,Switzerland,94,2023-09-11 18:57:00.783
4414,Merchant_702919660_4414,Restaurants,Switzerland,12,2023-05-06 18:57:00.783
4415,Merchant_622237150_4415,Sports,USA,68,2024-08-17 18:57:00.783
4416,Merchant_577187781_4416,Entertainment,Switzerland,66,2025-02-05 18:57:00.783
4417,Merchant_461621871_4417,Healthcare,Switzerland,66,2025-02-14 18:57:00.783
4418,Merchant_208266141_4418,Beauty,UK,30,2023-11-17 18:57:00.787
4419,Merchant_885137541_4419,Restaurants,France,15,2023-08-23 18:57:00.787
4420,Merchant_484121370_4420,Groceries,Kosove,55,2023-10-17 18:57:00.787
4421,Merchant_219926942_4421,Beauty,Shqipëri,91,2024-07-25 18:57:00.787
4422,Merchant_63774726_4422,Furniture,Kosove,73,2025-11-03 18:57:00.787
4423,Merchant_1762286271_4423,Travel,USA,37,2025-10-26 18:57:00.787
4424,Merchant_1831294944_4424,Automotive,Switzerland,12,2023-03-09 18:57:00.790
4425,Merchant_1361120346_4425,Beauty,Switzerland,29,2025-03-22 18:57:00.790
4426,Merchant_1180816417_4426,Clothing,Switzerland,30,2025-07-06 18:57:00.790
4427,Merchant_33536168_4427,Automotive,Italy,1,2024-12-19 18:57:00.790
4428,Merchant_1498856694_4428,Education,USA,59,2024-03-10 18:57:00.790
4429,Merchant_1862710960_4429,Automotive,Kosove,50,2025-08-04 18:57:00.790
4430,Merchant_827675613_4430,Groceries,Germany,44,2024-10-24 18:57:00.790
4431,Merchant_1527146757_4431,Groceries,France,64,2023-07-10 18:57:00.790
4432,Merchant_1776416065_4432,Automotive,Switzerland,61,2025-12-11 18:57:00.790
4433,Merchant_529229246_4433,Travel,USA,24,2025-07-02 18:57:00.790
4434,Merchant_1628156310_4434,Restaurants,Netherlands,0,2023-09-20 18:57:00.790
4435,Merchant_1593004749_4435,Travel,USA,78,2025-05-19 18:57:00.793
4436,Merchant_1418978325_4436,Travel,Italy,36,2025-11-27 18:57:00.793
4437,Merchant_556484496_4437,Beauty,France,18,2026-02-04 18:57:00.793
4438,Merchant_1596019532_4438,Education,Spain,10,2026-01-19 18:57:00.793
4439,Merchant_34377741_4439,Automotive,USA,85,2023-07-28 18:57:00.793
4440,Merchant_1002351079_4440,Healthcare,Switzerland,6,2023-09-05 18:57:00.793
4441,Merchant_1625067641_4441,Electronics,Shqipëri,95,2023-04-06 18:57:00.797
4442,Merchant_835462054_4442,Electronics,Spain,88,2023-12-25 18:57:00.797
4443,Merchant_85978255_4443,Education,UK,79,2026-02-04 18:57:00.797
4444,Merchant_725670898_4444,Beauty,Shqipëri,59,2023-08-09 18:57:00.797
4445,Merchant_1564788021_4445,Entertainment,Kosove,56,2023-10-07 18:57:00.797
4446,Merchant_760420180_4446,Groceries,Spain,74,2023-10-11 18:57:00.797
4447,Merchant_1047907688_4447,Beauty,Kosove,86,2025-07-07 18:57:00.797
4448,Merchant_1664824967_4448,Automotive,UK,26,2024-09-27 18:57:00.800
4449,Merchant_1919050815_4449,Furniture,Shqipëri,97,2024-04-24 18:57:00.800
4450,Merchant_1038559861_4450,Restaurants,France,43,2024-09-15 18:57:00.800
4451,Merchant_825994558_4451,Entertainment,Kosove,68,2023-12-07 18:57:00.800
4452,Merchant_805856959_4452,Restaurants,Spain,9,2023-07-18 18:57:00.800
4453,Merchant_525092798_4453,Restaurants,Shqipëri,94,2024-12-29 18:57:00.800
4454,Merchant_1057710757_4454,Automotive,USA,46,2024-08-23 18:57:00.800
4455,Merchant_185075611_4455,Beauty,Germany,59,2024-07-05 18:57:00.800
4456,Merchant_385403258_4456,Electronics,Netherlands,38,2025-10-27 18:57:00.800
4457,Merchant_1797506934_4457,Furniture,Italy,1,2024-06-25 18:57:00.800
4458,Merchant_3739861_4458,Travel,Spain,60,2024-10-22 18:57:00.803
4459,Merchant_2133513383_4459,Travel,Shqipëri,79,2024-08-02 18:57:00.803
4460,Merchant_2014230892_4460,Restaurants,Kosove,97,2024-04-03 18:57:00.803
4461,Merchant_396733857_4461,Entertainment,Shqipëri,1,2024-11-30 18:57:00.803
4462,Merchant_856903785_4462,Automotive,Spain,65,2025-09-28 18:57:00.803
4463,Merchant_1572713367_4463,Beauty,UK,95,2023-02-17 18:57:00.803
4464,Merchant_685581703_4464,Clothing,Spain,61,2023-02-13 18:57:00.803
4465,Merchant_1934206920_4465,Electronics,UK,74,2025-08-21 18:57:00.803
4466,Merchant_1300443417_4466,Travel,Switzerland,0,2024-03-10 18:57:00.803
4467,Merchant_1437917625_4467,Clothing,UK,42,2025-09-03 18:57:00.807
4468,Merchant_1809186718_4468,Travel,France,47,2024-03-10 18:57:00.807
4469,Merchant_1118264194_4469,Entertainment,Spain,83,2024-07-17 18:57:00.807
4470,Merchant_1719957414_4470,Groceries,Spain,15,2025-09-10 18:57:00.807
4471,Merchant_534246642_4471,Restaurants,Italy,66,2024-12-09 18:57:00.807
4472,Merchant_2070651462_4472,Automotive,Netherlands,80,2024-03-13 18:57:00.807
4473,Merchant_433981245_4473,Clothing,Italy,35,2026-02-04 18:57:00.807
4474,Merchant_1040118327_4474,Groceries,France,90,2025-08-09 18:57:00.807
4475,Merchant_219788242_4475,Clothing,Shqipëri,47,2023-06-20 18:57:00.807
4476,Merchant_229435850_4476,Healthcare,Germany,32,2025-01-06 18:57:00.810
4477,Merchant_1927637047_4477,Healthcare,Netherlands,40,2023-06-04 18:57:00.810
4478,Merchant_76755911_4478,Sports,Switzerland,85,2023-05-19 18:57:00.810
4479,Merchant_232205878_4479,Education,Shqipëri,85,2025-11-05 18:57:00.810
4480,Merchant_1968596125_4480,Travel,UK,81,2026-01-05 18:57:00.810
4481,Merchant_587701523_4481,Electronics,UK,72,2024-04-24 18:57:00.810
4482,Merchant_1921173781_4482,Travel,Spain,94,2025-11-16 18:57:00.810
4483,Merchant_94257070_4483,Furniture,Shqipëri,1,2026-01-18 18:57:00.810
4484,Merchant_1931960220_4484,Groceries,Kosove,24,2023-07-20 18:57:00.810
4485,Merchant_2051390771_4485,Groceries,Germany,98,2023-03-27 18:57:00.810
4486,Merchant_1955231005_4486,Groceries,Switzerland,20,2026-01-29 18:57:00.810
4487,Merchant_5737935_4487,Beauty,USA,33,2025-03-20 18:57:00.810
4488,Merchant_1650092366_4488,Groceries,UK,47,2025-08-11 18:57:00.810
4489,Merchant_663885559_4489,Travel,Switzerland,30,2023-04-24 18:57:00.813
4490,Merchant_93234246_4490,Beauty,Germany,5,2025-12-27 18:57:00.813
4491,Merchant_1947065664_4491,Sports,Italy,1,2024-04-23 18:57:00.813
4492,Merchant_1811746177_4492,Education,Germany,23,2026-01-05 18:57:00.813
4493,Merchant_245742365_4493,Healthcare,Kosove,35,2024-11-11 18:57:00.813
4494,Merchant_1078410230_4494,Clothing,Germany,83,2023-12-03 18:57:00.813
4495,Merchant_1578176742_4495,Furniture,UK,21,2025-11-28 18:57:00.813
4496,Merchant_136789603_4496,Sports,France,48,2025-12-26 18:57:00.813
4497,Merchant_134012833_4497,Groceries,USA,37,2026-01-03 18:57:00.813
4498,Merchant_805419489_4498,Automotive,Spain,84,2025-04-13 18:57:00.817
4499,Merchant_529411470_4499,Sports,Italy,80,2024-04-19 18:57:00.817
4500,Merchant_197732600_4500,Furniture,Netherlands,31,2024-02-25 18:57:00.817
4501,Merchant_748539119_4501,Sports,UK,47,2025-12-21 18:57:00.817
4502,Merchant_143871275_4502,Education,UK,71,2023-05-13 18:57:00.817
4503,Merchant_1486189532_4503,Healthcare,Germany,12,2023-11-09 18:57:00.817
4504,Merchant_365946990_4504,Sports,Germany,65,2024-02-08 18:57:00.820
4505,Merchant_1345714169_4505,Clothing,Netherlands,28,2025-07-18 18:57:00.820
4506,Merchant_733569566_4506,Restaurants,France,62,2023-03-14 18:57:00.820
4507,Merchant_1555383147_4507,Sports,Germany,86,2023-03-02 18:57:00.820
4508,Merchant_1015144084_4508,Education,Germany,47,2024-05-30 18:57:00.820
4509,Merchant_2144481898_4509,Sports,USA,3,2026-02-04 18:57:00.820
4510,Merchant_225825964_4510,Clothing,Kosove,13,2023-06-01 18:57:00.820
4511,Merchant_571601628_4511,Healthcare,Spain,83,2023-10-26 18:57:00.820
4512,Merchant_625839904_4512,Entertainment,France,28,2025-05-04 18:57:00.823
4513,Merchant_1391446654_4513,Travel,Kosove,10,2024-10-10 18:57:00.823
4514,Merchant_599970712_4514,Education,USA,45,2024-05-17 18:57:00.823
4515,Merchant_265048805_4515,Entertainment,Shqipëri,6,2024-03-28 18:57:00.823
4516,Merchant_1468363334_4516,Travel,USA,69,2025-06-23 18:57:00.823
4517,Merchant_1556010530_4517,Education,Italy,78,2023-03-02 18:57:00.823
4518,Merchant_1346665176_4518,Travel,UK,74,2024-09-26 18:57:00.823
4519,Merchant_751017910_4519,Electronics,USA,35,2024-10-17 18:57:00.823
4520,Merchant_666365247_4520,Electronics,UK,43,2025-12-20 18:57:00.823
4521,Merchant_2117106498_4521,Beauty,UK,32,2024-01-28 18:57:00.827
4522,Merchant_423907090_4522,Entertainment,France,67,2024-02-27 18:57:00.827
4523,Merchant_821084224_4523,Sports,Germany,71,2024-09-06 18:57:00.827
4524,Merchant_1040367897_4524,Beauty,Italy,11,2025-03-20 18:57:00.827
4525,Merchant_1979238887_4525,Furniture,Italy,58,2025-07-19 18:57:00.827
4526,Merchant_1671053501_4526,Furniture,UK,33,2025-06-22 18:57:00.827
4527,Merchant_1181277066_4527,Entertainment,Shqipëri,5,2024-10-17 18:57:00.827
4528,Merchant_1007498903_4528,Entertainment,Spain,0,2023-02-10 18:57:00.827
4529,Merchant_761902278_4529,Entertainment,Shqipëri,86,2023-09-28 18:57:00.827
4530,Merchant_1841098957_4530,Automotive,Switzerland,29,2025-11-07 18:57:00.830
4531,Merchant_1802880650_4531,Healthcare,Spain,3,2025-05-14 18:57:00.830
4532,Merchant_232184817_4532,Clothing,Spain,76,2024-02-18 18:57:00.830
4533,Merchant_547067181_4533,Healthcare,USA,68,2023-10-21 18:57:00.830
4534,Merchant_1656870629_4534,Education,France,85,2025-06-19 18:57:00.830
4535,Merchant_2026859742_4535,Education,Italy,20,2025-05-28 18:57:00.830
4536,Merchant_1585463423_4536,Travel,Spain,4,2024-11-12 18:57:00.830
4537,Merchant_382936725_4537,Automotive,Italy,62,2024-11-25 18:57:00.830
4538,Merchant_650633046_4538,Clothing,Shqipëri,4,2025-11-28 18:57:00.830
4539,Merchant_239430038_4539,Electronics,Italy,70,2023-07-16 18:57:00.830
4540,Merchant_1389768273_4540,Restaurants,UK,65,2023-11-07 18:57:00.830
4541,Merchant_676409458_4541,Restaurants,Germany,55,2024-03-08 18:57:00.830
4542,Merchant_1671790879_4542,Clothing,Spain,28,2023-08-24 18:57:00.833
4543,Merchant_612046469_4543,Travel,Germany,12,2023-08-18 18:57:00.833
4544,Merchant_1352812636_4544,Education,Switzerland,47,2023-07-31 18:57:00.833
4545,Merchant_1676894388_4545,Electronics,Kosove,13,2023-02-21 18:57:00.833
4546,Merchant_522811480_4546,Travel,Kosove,15,2024-11-17 18:57:00.833
4547,Merchant_1411189173_4547,Healthcare,UK,16,2025-07-11 18:57:00.833
4548,Merchant_1518768182_4548,Electronics,Switzerland,43,2024-08-29 18:57:00.833
4549,Merchant_263460223_4549,Travel,France,81,2025-11-26 18:57:00.833
4550,Merchant_468469862_4550,Sports,Netherlands,15,2024-05-18 18:57:00.833
4551,Merchant_1763657017_4551,Automotive,Spain,21,2024-11-25 18:57:00.837
4552,Merchant_1124717568_4552,Electronics,Kosove,2,2023-06-24 18:57:00.837
4553,Merchant_1441233630_4553,Clothing,Netherlands,97,2025-01-12 18:57:00.837
4554,Merchant_1922262401_4554,Entertainment,Kosove,1,2023-05-10 18:57:00.837
4555,Merchant_1928938307_4555,Beauty,Shqipëri,63,2025-08-04 18:57:00.837
4556,Merchant_1700513658_4556,Automotive,UK,88,2023-12-01 18:57:00.837
4557,Merchant_828046161_4557,Sports,Spain,58,2023-06-30 18:57:00.837
4558,Merchant_548529745_4558,Education,USA,0,2024-06-14 18:57:00.837
4559,Merchant_632620100_4559,Entertainment,France,14,2026-01-02 18:57:00.837
4560,Merchant_81314326_4560,Electronics,Germany,2,2024-02-09 18:57:00.837
4561,Merchant_1515361349_4561,Groceries,Kosove,55,2025-10-20 18:57:00.840
4562,Merchant_115545910_4562,Electronics,Shqipëri,62,2025-01-18 18:57:00.840
4563,Merchant_1149029103_4563,Automotive,USA,48,2026-02-07 18:57:00.840
4564,Merchant_631529670_4564,Restaurants,UK,41,2025-12-31 18:57:00.840
4565,Merchant_1921038098_4565,Clothing,Italy,100,2024-06-19 18:57:00.840
4566,Merchant_2054097069_4566,Beauty,UK,82,2023-03-09 18:57:00.840
4567,Merchant_1348871751_4567,Sports,Italy,45,2023-09-18 18:57:00.840
4568,Merchant_991669982_4568,Restaurants,France,34,2023-06-10 18:57:00.840
4569,Merchant_455956131_4569,Furniture,Switzerland,20,2025-06-08 18:57:00.840
4570,Merchant_1327958527_4570,Automotive,Switzerland,8,2024-01-24 18:57:00.840
4571,Merchant_471488174_4571,Education,Germany,19,2024-09-03 18:57:00.840
4572,Merchant_1747643559_4572,Electronics,Spain,35,2024-12-29 18:57:00.840
4573,Merchant_984021335_4573,Education,Germany,75,2025-05-19 18:57:00.843
4574,Merchant_916090045_4574,Automotive,Germany,91,2023-03-16 18:57:00.843
4575,Merchant_1408811186_4575,Entertainment,Shqipëri,49,2024-07-14 18:57:00.843
4576,Merchant_2046391773_4576,Healthcare,USA,94,2024-09-20 18:57:00.843
4577,Merchant_1632626672_4577,Automotive,USA,33,2024-06-08 18:57:00.843
4578,Merchant_28449696_4578,Groceries,Switzerland,3,2025-12-18 18:57:00.847
4579,Merchant_110748899_4579,Restaurants,Kosove,15,2023-10-01 18:57:00.847
4580,Merchant_464702547_4580,Travel,France,20,2023-03-18 18:57:00.847
4581,Merchant_376417850_4581,Automotive,UK,70,2024-11-11 18:57:00.847
4582,Merchant_1730901077_4582,Beauty,Italy,92,2025-01-29 18:57:00.847
4583,Merchant_1952357933_4583,Entertainment,France,32,2023-03-11 18:57:00.847
4584,Merchant_1234133314_4584,Clothing,Spain,76,2024-09-03 18:57:00.847
4585,Merchant_1441163394_4585,Sports,Kosove,73,2023-07-29 18:57:00.847
4586,Merchant_1467254410_4586,Education,Germany,100,2025-04-23 18:57:00.850
4587,Merchant_655878805_4587,Restaurants,Shqipëri,96,2024-04-13 18:57:00.850
4588,Merchant_483076514_4588,Entertainment,UK,66,2025-11-12 18:57:00.850
4589,Merchant_500700470_4589,Travel,Shqipëri,29,2024-01-18 18:57:00.850
4590,Merchant_1224772830_4590,Travel,Spain,41,2023-07-05 18:57:00.850
4591,Merchant_1635442541_4591,Beauty,USA,69,2025-05-12 18:57:00.850
4592,Merchant_1481958988_4592,Clothing,Shqipëri,84,2023-06-11 18:57:00.850
4593,Merchant_183276234_4593,Travel,Germany,70,2023-10-18 18:57:00.850
4594,Merchant_1780858679_4594,Furniture,Kosove,69,2023-11-21 18:57:00.850
4595,Merchant_241204280_4595,Beauty,Germany,83,2025-12-24 18:57:00.850
4596,Merchant_427419711_4596,Automotive,Kosove,52,2024-12-29 18:57:00.850
